nombre,precio,destino_id
Hoteles Haus Express,5078,42
Hotel Pabón y Archuleta A.C.,13059,42
Hotel Trueba,15318,42
Hotel Trueba,14107,42
Hotel Jardín,15409,42
Hotel Posada De Santa Rosa,13669,42
Holiday Inn Orizaba,12109,42
Hotel Posada Gandag,7121,42
Hotel Moreno y Puga S.A.,17259,42
Hoteles Haus,17302,42
Hoteles Haus Express,13037,42
Hotel Trueba,18015,42
Hotel Trueba,9739,42
Regina,3707,42
Hotel Zaffra,14910,39
Hotel Principal,3586,39
Hotel Fiesta Veracruzana,15110,0
Hotel Sharidia,6913,0
Hotel El Fuerte,18874,0
Capital O Hotel Juarez 571,10626,0
Hotel Puerto Inn,11525,0
Hotel Merida,4361,0
Hotel boutique Puerto de la Cruz,3623,0
Hotel Gaudi,11745,0
Veracruz Centro Histórico,10687,0
Hotel Veracruz,11043,0
Hotel Nu,15611,0
Hotel Rosa Mar,14962,0
Impala Hotel,6460,0
Grand Hotel Plaza Veracruz,15545,0
Hotel Azteca,12519,0
Hotel Central Veracruz,15651,0
Hotel Guadalajara,2387,0
Hotel Gran Vía,12552,0
Hotel Avenida,15252,0
Hotel Acapulco,9996,0
Hotel Fiesta Veracruzana,2879,0
Hotel Sharidia,3458,0
Hotel El Fuerte,14310,0
Capital O Hotel Juarez 571,12904,0
Hotel Puerto Inn,17812,0
Hotel Merida,6242,0
Hotel boutique Puerto de la Cruz,2020,0
Hotel Gaudi,5678,0
Veracruz Centro Histórico,15358,0
Hotel Veracruz,2140,0
Hotel Estacion,5136,0
Cardel,3203,0
Hotel Posada Villa del Carmen,8733,0
Ecos del Viento,13003,42
Hotel Gran Palmeiras,12866,0
Hotel Angela Carolina,13545,42
Hotel Magnolia,19587,42
Hotel Boutique La Orquidea,2061,42
Paloma Hotel,6027,0
Hotel boutique Puerto de la Cruz,15743,0
Hotel Posada San Jerónimo,13155,42
Capital O Hotel Juarez 571,13190,0
Hotel Gaudi,15547,0
Hotel Trianon,3519,0
Hotel Posada Coatepec,19806,42
Hotel DiAn,5511,0
Hotel Ibiza,18349,0
Hotel Villas Santa Ana,13024,0
Winday Express Veracruz,14042,0
Hotel Villas Boca,11301,0
Suites Sofia Veracruz,10132,0
Villa Florencia Hotel  Suites,9179,0
Hotel Playa Caracol,4717,0
Hotel Paraíso Suites,1849,0
Hotel Playa de Oro,7096,0
Hotel Baluarte,17352,0
Hotel Emporio,17965,0
Harbour Inn,13680,0
Hotel La Sirena,19404,0
Hotel Ruiz Milán,4858,0
Hotel El Faro,9577,0
Hotel Hawaii,9529,0
Hotel Banus,15623,0
Hotel Meson del Barrio,8031,0
Hotel Ulúa,10357,0
Hotel Estacion,17095,0
Cardel,7559,0
Hotel Posada Villa del Carmen,5018,0
Ecos del Viento,5447,42
Hotel Gran Palmeiras,3426,0
Hotel Fiesta Veracruzana,15812,0
Hotel Sharidia,6657,0
Hotel El Fuerte,15585,0
Capital O Hotel Juarez 571,3876,0
Hotel boutique Puerto de la Cruz,11472,0
Hotel Merida,12384,0
Veracruz Centro Histórico,3127,0
Hotel Veracruz,19022,0
Hotel Gaudi,18765,0
Gran Hotel Diligencias,10514,0
Hotel DiAn,10828,0
Hotel Villas Santa Ana,6161,0
Villa Florencia Hotel  Suites,6704,0
Hotel Paraíso Suites,12845,0
Hotel Playa de Oro,17670,0
Hotel Villas Boca,8347,0
Hotel Mocambo,4976,0
Hotel Playa Caracol,7585,0
Hotel Puerto Inn,5550,0
Suites Sofia Veracruz,8757,0
Hotel Regional Veracruz,17188,0
Hotel Polanco,1861,0
Hotel Papagayo,12825,0
Hotel Rias,19154,0
Hotel Maria del Rocio,19752,0
Hotel Arrecife,13088,0
Hotel Guadalajara,16315,0
Hotel Isla De Sacrificios,19076,0
Hotel Ziami,5252,0
Hotel Porto Novo,3825,0
Habitacion Amuebladas Costa Esmeraldo,3154,0
HOTEL SAN VICENTE,11134,0
Hotel Nautico Inn,14046,0
HOTEL ABASOLO,16684,0
Suites Xiu,18225,0
Chuchumbé,14460,0
Hotel Dorado,14416,0
Hotel Capri,19838,0
Hotel El Dorado,3416,0
Hotel Royalty,5106,0
Habitacion Amuebladas Costa Esmeraldo,11388,0
HOTEL SAN VICENTE,3430,0
Hotel Nautico Inn,15744,0
HOTEL ABASOLO,16264,0
Suites Xiu,17952,0
Chuchumbé,12289,0
Hotel Dorado,5205,0
Hotel Capri,19065,0
Hotel El Dorado,6962,0
Hotel Royalty,5228,0
Hotel Xalapa,15176,0
hostal el costeñito,17477,0
Hotel Verasol,2815,0
For Season Hotel,5068,0
Hotel Paraiso,17977,0
Hostal Floresta,6014,0
Hotel Arrecife,10965,0
Hotel Central Veracruz,6395,0
Hotel Gran Vía,6307,0
Impala Hotel,11572,0
Hotel Posada Boca,8388,0
Hotel Dulce Boca,12338,0
Sur Suites Veracruz,18003,0
Costa Sol Hotel  Villas,10307,0
Escuela Primaria Benito Juarez,3584,0
Hotel Posada los Angeles,9211,0
Departamentos Boca del Rio,7432,0
Amoe Hotel Boutique,19049,0
BB Boca del Rio,9993,0
Hotel Valeryk,5101,0
Hotel Faddey,10922,0
Urbalnn Hotel,18481,0
Urbainn Hotel,4061,0
Best Western,17468,0
Best Western Global Express,6525,0
Arcos Aeropuerto,6052,0
Camino Real,6609,0
Hotel Yes Inn Nuevo Veracruz,12063,0
City Express Junior Veracruz Aeropuerto,19468,0
Hostal Floresta,2349,0
Hotel Faddey,1929,0
Urbalnn Hotel,3661,0
Urbainn Hotel,2489,0
Best Western,19899,0
Best Western Global Express,9672,0
Arcos Aeropuerto,7907,0
Camino Real,19747,0
Hotel Yes Inn Nuevo Veracruz,14650,0
City Express Junior Veracruz Aeropuerto,1992,0
Hostal Floresta,17319,0
Camino Real Mérida,18877,37
Bs Hotel,10491,37
City Express,10899,37
Casa de Camposampiero Hotel Boutique,16825,37
Holiday Inn  Suites Merida La Isla,9024,37
Hotel Siglo 21,14306,37
Fiesta Inn Mérida,10746,37
ApartHotel siete32,15861,37
Extended Suites Mérida,3391,37
Extended Suites Mérida,2963,37
Dolores Alba,6179,37
Hotel Nacional Mérida,15404,37
Hotel Rodríguez,14619,37
Hotel La Catedral,16867,37
Hit Merida,16218,37
Piedra de Agua Hotel Boutique,7685,37
La Paz,12147,37
Hotel Caribe,5707,37
Gran Hotel,11242,37
Mansión Mérida Hotel  Restaurant,11463,37
Residence Inn by Marriott Merida,12317,37
Hotel Mody,14065,37
Hotel Las Margaritas Mérida,5284,37
Hampton Inn by Hilton Merida,13141,37
Posada Castillo,17874,37
Holiday Inn Express,19404,37
Ibis Styles Mérida Galerías,4479,37
Posada Hotel Real Mercedes,11456,37
Hotel Suites Flamboyanes,8921,37
Hospedaje Doña Rita,16285,37
Posada del angel,5014,37
Hotel Cintrón-Casas,9764,37
Posada central,15732,37
Hotel Boutique Mansión Lavanda,9123,37
Casa CatrinaDiego,5616,37
La Pantera Negra,4172,37
Hotel Central Merida,2658,37
Hotel El Español Centro Histórico,10509,37
Hotel Plaza Mirador,13587,37
Kuka y Naranjo,14701,37
El Palacito Secreto,9135,37
Casa del Maya Bed  Breakfast,6233,37
Villa Octavia,11729,37
Calle 72 423 Ejido del Centro,19929,37
Casa de Las Palomas,11247,37
Hotel Antelar,7220,37
Casa Dos Lirios Boutique BB,6221,37
Los Arcos Bed  Breakfast,17327,37
Hotel Marionetas,17866,37
Casona de las 3 Marias Boutique Hotel,16296,37
City Express,17343,37
Hotel Zar Mérida,11110,37
Delfina Boutique Hotel,17297,37
Casa Tuunich,1759,37
Suites del Sureste,3950,37
Fiesta Inn Mérida,13885,37
MisolHa Hotel Mérida,17562,37
Extended Suites Mérida,15982,37
Extended Suites Mérida,8888,37
Hotel Virreyes,8049,37
TecnoHotel,12563,37
Hotel El Centenario,2594,37
Ochenta y Dos,2656,37
Holiday Inn Express,10219,37
Künük Hotel Boutique,17216,37
Casa de las Columnas,16420,37
Hampton Inn by Hilton Merida,10363,37
Hotel Suites Flamboyanes,18586,37
The Diplomat Boutique Hotel,1267,37
Mayan Sun BB,4522,37
Dolores Alba,15120,37
Hotel Nacional Mérida,5388,37
Hotel Rodríguez,9666,37
Hotel La Catedral,12985,37
Hit Merida,14213,37
Piedra de Agua Hotel Boutique,12991,37
La Paz,2482,37
Hotel Caribe,14126,37
Gran Hotel,2676,37
Mansión Mérida Hotel  Restaurant,19686,37
Casa,19409,37
Hotel Serrano-Pineda e Hijos,7378,37
Hotel Nahoch tatoob La casa de los abuelos,12879,37
Hotel Marroquín y Saldaña S.A.,19128,37
Posada Castillo,10456,37
Hospedaje Doña Rita,3409,37
Posada Hotel Real Mercedes,13659,37
Hotel Mody,17523,37
Hotel Suites Flamboyanes,15757,37
TecnoHotel,19017,37
Casa CatrinaDiego,10165,37
Kuka y Naranjo,4893,37
"Hotel Solís, Solorio y Rodríguez",5216,37
Hotel Boutique Mansión Lavanda,4168,37
Posada del angel,13907,37
Posada central,13228,37
Hotel Central Merida,12111,37
Hotel Rosana Pastora,19279,37
Hotel Posada Principal,12980,37
La Pantera Negra,5727,37
casa mejorada,7522,37
Mansión Mérida Hotel  Restaurant,17682,37
Hotel Flamingo,14152,37
Hotel Caribe,17386,37
Hotel Mucuy,2319,37
Hotel Mejorada Mérida,2484,37
Hotel Nacional Mérida,2275,37
Las Dalias Inn,5490,37
La Piazzetta,11913,37
Hotel Eclipse,16523,37
Residence Inn by Marriott Merida,18017,37
Woo Rooms,15974,37
Ibis Styles Mérida Galerías,5880,37
Hampton Inn by Hilton Merida,17892,37
Holiday Inn Express,5580,37
Kinyaah Hotel,11746,37
Hotel Posada El Cortijo,11437,37
Posada Los cuatro hermanos,6324,37
Renta de cuartos Liz,13876,37
Extended Suites Mérida,10805,37
Posada del angel,12022,37
Hotel Téllez y Olivo S.A.,17623,37
Posada central,17702,37
Hotel Boutique Mansión Lavanda,18443,37
Casa CatrinaDiego,17051,37
La Pantera Negra,19445,37
Hotel Central Merida,10823,37
Hotel El Español Centro Histórico,16561,37
Hotel Plaza Mirador,1545,37
Kuka y Naranjo,13070,37
City Express,11854,37
Hotel Zar Mérida,4591,37
Delfina Boutique Hotel,14649,37
Casa Tuunich,11081,37
Suites del Sureste,1873,37
Fiesta Inn Mérida,16551,37
MisolHa Hotel Mérida,9700,37
Extended Suites Mérida,19955,37
Extended Suites Mérida,19927,37
Hotel Virreyes,8456,37
City Express,2682,37
Hotel Zar Mérida,16743,37
Delfina Boutique Hotel,6587,37
Casa Tuunich,18178,37
Suites del Sureste,13458,37
Fiesta Inn Mérida,5842,37
MisolHa Hotel Mérida,8936,37
Extended Suites Mérida,2034,37
Extended Suites Mérida,19761,37
Hotel Virreyes,4601,37
Hotel Albertos,7251,37
Hotel Nahoch tatoob La casa de los abuelos,1620,37
Posada Castillo,15451,37
Hospedaje Doña Rita,11279,37
Hotel Rosana Pastora,14722,37
Hotel Casa 401,5962,37
Hotel Posada Principal,14531,37
Hotel Kuklin,7681,37
Kuka y Naranjo,14447,37
Casa CatrinaDiego,17443,37
Hotel El Centenario,16453,37
Casa de las Columnas,3040,37
Künük Hotel Boutique,5524,37
The Diplomat Boutique Hotel,17996,37
Hotel Residencial,7794,37
Hotel El Cid,19379,37
Hotel El Cid,11651,37
Hotel Aventura,16675,37
Merida Santiago Hotel Boutique,18218,37
Cascadas de Merida,13347,37
Hilton Garden Inn,11281,37
ApartHotel siete32,6674,37
Hacienda Misne,16062,37
Woo Rooms,18469,37
Hacienda Misné,12217,37
Posada San Felipe de Jesús,18900,37
Casa Tuunich,12609,37
Kinyaah Hotel,9662,37
Hotel Posada El Cortijo,16865,37
Posada Los cuatro hermanos,7300,37
Hotel Nacional Mérida,9077,37
Hotel Los Arcos,10142,37
Hotel San José,19287,37
Hotel Mejorada Mérida,10781,37
Hit Merida,8368,37
Hotel Reforma,10752,37
La Misión de Fray Diego,10470,37
Misión Mérida Panamericana,7792,37
Hotel Montejo,17023,37
Hotel margarita,11388,37
Hotel Zar Mérida,16722,37
Hotel Victoria,12429,37
ibis Merida,19366,37
Delfina Boutique Hotel,9960,37
Casa Tuunich,10430,37
MisolHa Hotel Mérida,4993,37
Hotel Fiesta Americana,19791,37
Downtown Mérida Hotel,18799,37
Holiday Inn Mérida,13441,37
Hyatt Regency Merida,13928,37
Posada San Felipe de Jesús,12309,37
City Express,5799,37
Camino Real Mérida,10517,37
ApartHotel siete32,2378,37
Bs Hotel,10425,37
Hilton Garden Inn,3589,37
Casa de Camposampiero Hotel Boutique,12349,37
City Express,15495,37
Hotel Siglo 21,9403,37
Fiesta Inn Mérida,16698,37
La Paz,8011,37
Hotel Boutique Mansión Lavanda,7621,37
Kuka y Naranjo,18648,37
"Hotel Miramontes, Velasco y Roque",9884,37
Santiago,19416,37
Casa CatrinaDiego,9900,37
Hotel Rosana Pastora,5498,37
Hotel Posada Principal,4579,37
Posada del angel,8840,37
Hotel San José,8944,37
Casa CatrinaDiego,2663,37
Kuka y Naranjo,18401,37
Hotel Posada e Hijos,8394,37
Hotel Boutique Mansión Lavanda,8629,37
Posada del angel,2720,37
Posada central,4283,37
Hotel Central Merida,14543,37
Hotel Rosana Pastora,11823,37
Hotel Posada Principal,16479,37
La Pantera Negra,4294,37
City Express,5504,37
Hotel Zar Mérida,1169,37
Delfina Boutique Hotel,19033,37
Casa Tuunich,6175,37
Suites del Sureste,14333,37
Fiesta Inn Mérida,16587,37
MisolHa Hotel Mérida,16645,37
Extended Suites Mérida,7535,37
Extended Suites Mérida,10412,37
Hotel Virreyes,11524,37
Cascadas de Merida,10352,37
Hotel Uknown,2938,37
Kalaan Tolok Petite Hotel,3931,37
Las Dalias Inn,19813,37
Merida Santiago Hotel Boutique,8609,37
Hotel Residencial,18535,37
Posada Espinosa,2222,37
casa mejorada,6736,37
The Diplomat Boutique Hotel,14693,37
Mayan Sun BB,6760,37
La Paz,2190,37
Hotel Boutique Mansión Lavanda,14008,37
Kuka y Naranjo,17232,37
"Hotel Proyectos Menchaca, Vigil y Cervántez",7105,37
Santiago,10485,37
Casa CatrinaDiego,2227,37
Hotel Rosana Pastora,1303,37
Hotel Posada Principal,10777,37
Posada del angel,19610,37
Hotel San José,4516,37
"Hotel Paz, Zayas y Salinas",11978,37
Hotel Nahoch tatoob La casa de los abuelos,10324,37
Camino Real Mérida,15888,37
Hotel Mody,18802,37
Posada Hotel Real Mercedes,18180,37
Posada Castillo,17184,37
Hotel Suites Flamboyanes,5397,37
Hotel Las Margaritas Mérida,17522,37
Hospedaje Doña Rita,16336,37
TecnoHotel,9940,37
Hilton Garden Inn,7318,37
ApartHotel siete32,4691,37
Camino Real Mérida,11835,37
Casa Tuunich,6324,37
Hotel Zar Mérida,16037,37
Posada San Felipe de Jesús,9430,37
Delfina Boutique Hotel,7101,37
Hostal Rosa Mexicano,1461,37
Casa Espejo Da Luca,12046,37
Bs Hotel,10667,37
Hotel Mar Inn,19605,0
Grand Marina Kinuh,7329,0
Hotel Reef Yucatan,6750,0
Hotel 41 Valladolid,14287,102
New friends hostel,15014,102
Hotel Maya,17884,102
Hotel Yaash Valladolid,11745,102
Hotel San Clemente,3842,102
Hostel Valladolid 48,14134,102
Hotel Catedral Valladolid,4125,102
Hotel María de la Luz,7054,102
El Meson del Marqués,5607,102
Verde Morada,16645,102
Hotel Matos e Hijos,11603,64
Hotel Villas Coloniales,9128,64
Hotel Rosinante,1223,64
Panamá,9545,64
Hotel Hipodromo,13568,64
Hotel Pensil,8717,64
Hotel Corporacin Jurado-Palomo,15638,64
Hotel Jacarandas,9748,64
Metro B Las armas,11801,64
Fiesta Americana,10894,64
Hotel Samaniego-Viera S.A. de C.V.,19772,64
Hotel Villas Coloniales,1374,64
Hotel Rosinante,9570,64
Hotel Villa del Parque  Armas,12781,64
Panamá,8743,64
Metro B Las armas,3035,64
Hotel Hipodromo,4873,64
Hotel Jacarandas,16250,64
Hotel Pensil,11053,64
Courtyard Mexico City Vallejo,6233,64
Hotel Villa del Parque  Armas,14284,64
Metro B Las armas,17466,64
Hotel Castello,11190,64
Hotel Parque Satelite,4847,64
City Express Plus,10667,64
Krystal Satelite María Barbara,13043,64
City Express,8236,64
Hotel villaporticos,8180,64
Fiesta Americana,5376,64
Hotel Crowne Plaza Tlalnepantla,16669,64
Panamá,6019,64
Hotel Turismo,15908,64
Hotel Naciones,13242,64
Nvo Laredo,14626,64
"Hotel Gaytán, Godoy y Carrión",18997,64
Hotel Brasillia,16428,64
Cfntal Norte,18613,64
"Hotel Alonzo, de la Garza y Lozano",8156,64
Hotel Rosinante,9108,64
Hotel Caraballo y Mateo y Asociados,3682,64
Hotel Rodrígez-Jaime,18219,64
Hotel Villas Coloniales,15639,64
Hotel Rosinante,18307,64
Panamá,12854,64
Hotel Villa del Parque  Armas,3559,64
Hotel Hipodromo,19486,64
Hotel Pensil,4676,64
Metro B Las armas,3023,64
Hotel Jacarandas,18945,64
Hotel Hernández A.C.,17563,64
Panamá,7624,64
Hotel Turismo,19766,64
Hotel Naciones,18585,64
Nvo Laredo,5910,64
Hotel Gonzales y Saiz y Asociados,6391,64
Hotel Brasillia,11751,64
Cfntal Norte,18050,64
Hotel Grijalva-Franco,15478,64
Hotel Rosinante,4808,64
Hotel Solano y Flórez S.C.,7730,64
Panamá,17017,64
Hotel Villas Coloniales,3979,64
Hotel Rosinante,17723,64
Hotel Rosales y Villareal S. R.L. de C.V.,15597,64
Hotel Hipodromo,2823,64
Hotel Jacarandas,15858,64
Hotel Pensil,5323,64
Casa del Estudiante Duranguense,17818,64
Hotel Ceballos-Alva,14612,64
Hotel del Prado,15968,64
Panamá,19478,64
Hotel Villas Coloniales,2891,64
Hotel Rosinante,19310,64
Hotel Botello S.A.,16151,64
Hotel Hipodromo,11098,64
Hotel Jacarandas,1713,64
Hotel Pensil,13974,64
Casa del Estudiante Duranguense,9338,64
"Hotel Gollum, Venegas y Correa",1098,64
Hotel del Prado,8140,64
Hotel Turismo,19950,64
Hotel Naciones,3393,64
Hotel Brasillia,2484,64
Hotel Club Holguín y Jaramillo,14883,64
Nvo Laredo,12289,64
Cfntal Norte,3089,64
Hotel Club Saldivar y Robles,18732,64
Hotel Corporacin Aranda-Camacho,2974,64
Hotel Soria A.C.,3261,64
Hotel Carvajal-Carvajal e Hijos,16468,64
Hotel Villas Coloniales,2039,64
Hotel Industrias Franco y Rosario,10407,64
Hotel Jacarandas,14397,64
Panamá,6897,64
Hotel Rosinante,5437,64
Casa del Estudiante Duranguense,14774,64
City Express Buenavista,13270,64
Gilbert,13533,64
Holiday Inn Buenavista,15697,64
Hotel Plaza Belices,13369,64
Hotel Escalante,13309,0
Villas Yessenia,3629,0
margaritas,18671,0
Moka Hotel,5357,0
AMA Yucatan,12395,0
TecnoHotel Casa Villamar,4887,0
Hotel Vialmar,6848,0
Hotel suites Baroni,18604,0
Hotel  Suites Domani,13879,0
Hotel Playa Linda,18329,0
Progreso Beach Hotel,5172,0
Hotel Plaza Elda,8297,0
Hotel Yaxactun,1113,0
TecnoHotel Casa Villamar,1744,0
AMA Yucatan,10776,0
Hotel José y Lety,16171,0
Hotel Alvarado-Laureano,4648,42
Iberia,1819,42
Hotel Villa las Palmas,10012,42
First Inn Texcoco,9024,42
Posada Santa Bertha,8314,42
Hotel San José,5572,42
Hotel Fontana,4358,42
HOTEL XANCALLI,18870,42
Hotel Dubai,3848,42
Mansión del Quijote,14825,42
Hotel y Albergue El Fresno,2041,0
Hotel Integración Gran,1976,0
Hotel La Pirámide,4070,0
Hotel Paraíso,8164,0
Hotel Bonilla S.C.,8623,0
Hotel AC,17559,0
Hotel J  J,1869,0
Hotel Merino y Asociados,19390,0
Hotel Muñiz S.A.,7515,0
Hotel 4 Reyes,18856,0
NH Valle Dorado,14746,64
Camino Real Arboledas,8223,64
Hotel Crowne Plaza Tlalnepantla,15719,64
Hotel villaporticos,10115,64
Fiesta Inn,1212,64
Fiesta Americana Satélite,6231,64
Hotel Atenco,14848,64
Hotel La Hacienda,12149,64
San Isidro,10105,64
City Express Plus,6094,64
HOTEL CAZADORES,8055,53
Hotel Alameda,12029,53
Hotel Maya,4349,53
"Hernandez Juarez, Marcelino",4039,53
Hotel La Casa del Abuelo,13449,53
Hotel San Nicolás,4169,53
Hotel Palacio,12763,53
Hotel Alpez,12270,53
Hotel Plaza Morelos,9667,53
"Hotel Magaña, Varela y Balderas",2423,53
City Suites Toluca,16054,53
City Express Toluca,18571,53
Holiday Inn Express  Suites Toluca,5090,53
Crowne Plaza,13403,53
Gran Hotel Plaza Imperial,3582,53
Best Western Gran Marqués,19089,53
Hotel Paseo,10606,53
Hotel Proyectos Partida y Armas,12850,53
Marriott,19918,53
Hotel Arredondo S.A. de C.V.,7300,53
DoubleTree by Hilton Toluca,3279,53
Cosmos,2501,53
Hotel Albert,8467,53
"Hotel Proyectos Rosario, Lucero y Mireles",10482,53
Hotel Rex,3614,53
Hotel Colonial,8628,53
Hotel Plaza Morelos,4309,53
Hotel Alpez,13455,53
Hotel La Casa del Abuelo,10108,53
Hotel San Nicolás,15857,53
San Francisco,12954,53
Hotel San Nicolás,6329,53
Hotel Rex,13130,53
Hotel Montez-Valadez,12641,53
San Francisco,7865,53
Hotel Colonial,9748,53
Hotel La Casa del Abuelo,3339,53
Hotel Maya,6607,53
Hotel Alpez,18502,53
HOTEL CAZADORES,9021,53
"Hernandez Juarez, Marcelino",6354,53
City Suites Toluca,16147,53
City Express Toluca,13433,53
Holiday Inn Express  Suites Toluca,9845,53
Crowne Plaza,19250,53
Gran Hotel Plaza Imperial,8196,53
Best Western Gran Marqués,11626,53
Hotel Paseo,2832,53
City Suites Toluca,8505,53
City Express Toluca,2051,53
Holiday Inn Express  Suites Toluca,11336,53
Crowne Plaza,14145,53
Gran Hotel Plaza Imperial,9773,53
Best Western Gran Marqués,3168,53
Hotel Paseo,7913,53
"Hotel Proyectos Borrego, Pineda y Berríos",19585,53
Marriott,11311,53
Hotel Laboratorios Rascón-Nevárez,7967,53
Hotel Rex,17358,53
Hotel Despacho Fernández y Chávez,13964,53
Hotel San Nicolás,16035,53
Hotel Colonial,5681,53
San Francisco,9679,53
Hotel La Casa del Abuelo,5575,53
Hotel Maya,9081,53
Hotel Albert,19394,53
Hotel Alpez,18661,53
Hotel Plaza Morelos,9609,53
Hotel Toluca,15038,53
Hotel Paris,14087,53
San Francisco,12861,53
Hotel Colonial,8186,53
Hotel Albert,5532,53
Hotel Rex,17696,53
Hotel Tollocán,17171,53
Hotel Industrias Archuleta y del Río,3978,53
Hotel San Nicolás,2543,53
Radisson Hotel Del Rey Toluca,4592,53
City Suites Toluca,6008,53
City Express Toluca,6242,53
Holiday Inn Express  Suites Toluca,14833,53
Crowne Plaza,3081,53
Gran Hotel Plaza Imperial,13608,53
Best Western Gran Marqués,13504,53
Hotel Paseo,16337,53
Cosmos,18338,53
Hotel Albert,9238,53
Hotel Plaza Morelos,19128,53
Hotel Colonial,1376,53
Hotel Alpez,4753,53
Hotel Palacio,18595,53
Hotel Proyectos Godoy-Barreto,9743,53
"Hernandez Juarez, Marcelino",12146,53
Hotel Rex,4655,53
Hotel La Casa del Abuelo,10617,53
Hotel  Suites Valen inn,15246,53
Hotel Boutique,6182,53
Hotel Toluca,15867,53
Hostal Toluca,1106,53
HOTEL CAZADORES,9630,53
Hotel San Nicolás,17403,53
Hotel Maya,6854,53
Hotel La Casa del Abuelo,17635,53
San Francisco,4486,53
Hotel Rex,10779,53
Radisson Hotel Del Rey Toluca,17635,53
Hotel Laboratorios Guerrero-Sevilla,7517,53
Hotel Tollocán,6008,53
Holiday Inn Express Toluca,13252,53
Fiesta Inn,6293,53
Marriott,18674,53
DoubleTree by Hilton Toluca,18378,53
Hotel Toluca,1018,53
Hotel Paris,11621,53
San Francisco,17010,53
Hotel Apatzingan,1638,0
Hotel Señorial,4665,38
Hotel Alameda,12894,38
City Express Hoteles,11076,38
Misión Catedral,8846,38
Hotel Casino,2898,38
Hotel Virrey de Mendoza,8892,38
Hotel Misión Catedral,19591,38
Vivir Bonito Hostel,3580,38
Casa Grande Hotel Boutique,3806,38
Hotel Morelias,16924,38
One Morelia Acueducto,3267,38
Hotel Duarte S.A.,18455,38
Hotel Estévez y Treviño y Asociados,5120,38
Comfort Inn,5207,38
Allende,16574,38
Vivir Bonito Hostel,19015,38
Hotel Señorial,6410,38
Casa Grande Hotel Boutique,9685,38
Hotel Alameda,18290,38
Hotel Virrey de Mendoza,14865,38
City Express Hoteles,7940,38
Hotel Señorial,18671,38
Vivir Bonito Hostel,7591,38
Allende,11214,38
Hotel Alameda,14074,38
Hotel Virrey de Mendoza,13236,38
City Express Hoteles,15355,38
Casa Grande Hotel Boutique,17959,38
Hotel Casino,15794,38
Misión Catedral,4965,38
Hotel Misión Catedral,9123,38
Hotel Internacional,8362,42
Hotel Cascada,3098,42
Hotel Defensa del agua,12078,42
Hotel Colonial,1689,42
Hotel Colibrí,19150,42
Hotel Altamirano,8540,42
Real de Cuautla,8216,42
Hotel Lomas de Cuautla,1235,42
Hotel La cita,3326,42
Hotel El valle de Cuautla,2929,42
Hotel Cascada,8501,42
Hotel Internacional,3208,42
Hotel Defensa del agua,2029,42
Hotel Tepozteco,11827,42
Hotel Zacatepec,3321,42
Hotel Tlayacapan,17847,42
Hotel Amacuzac,8798,42
Hotel Juarez,10125,72
Casa Colonial,16906,72
Las Casas Boutique Hotel,8020,72
Noches De Trova,18669,72
España,5335,72
Hotel Casa Frida,19711,72
Roma,19881,72
La Casa Azul,16488,72
Rúa,8962,72
Flor de Mayo,16498,72
Hotel Villas del Descanso,14338,0
Hotel Jiutepec,7239,0
Primavera,4090,72
Camino Real Sumiya,4176,72
ExHacienda de Cortes,15124,72
fiesta inn,12609,72
Portal del Sol Garden Inn,14879,72
rio mayo 1001,14470,72
Holiday Inn Cuernavaca,16303,72
Argento,2775,72
Hotel Villas del Descanso,4224,0
Hotel Jiutepec,2986,0
Primavera,14193,72
Camino Real Sumiya,12118,72
ExHacienda de Cortes,4580,72
fiesta inn,9147,72
Portal del Sol Garden Inn,7278,72
rio mayo 1001,7232,72
Holiday Inn Cuernavaca,18573,72
Argento,15700,72
Hotel Villas del Descanso,5593,0
Hotel Jiutepec,14824,0
Primavera,7012,72
Camino Real Sumiya,10127,72
ExHacienda de Cortes,16159,72
fiesta inn,9185,72
Portal del Sol Garden Inn,3470,72
rio mayo 1001,15520,72
Holiday Inn Cuernavaca,19033,72
Argento,4208,72
Hotel Defensa del agua,2657,42
Hotel Colonial,18713,42
Hotel Altamirano,1483,42
Hotel Colibrí,4056,42
Hotel Internacional,8745,42
Real de Cuautla,6449,42
Hotel Lomas de Cuautla,14317,42
Hotel La cita,16913,42
Hotel El valle de Cuautla,16773,42
Hotel Cascada,8004,42
"MS Milenium Monterrey, Curio Collection by Hilton",14141,66
Camino Real Fashion Drive Monterrey,2921,66
3 Diez Living Suites,6394,66
Camino Real Monterrey,13418,66
Hotel Castillo e Hijos,1070,66
Fiesta Inn Monterrey Valley,13793,66
Live Aqua Urban Resort Monterrey,9690,66
Safi Valle,15909,66
Grand Fiesta Americana Monterrey Valle,10347,66
Safi Metropolitan,14861,66
Plaza 88,19211,66
Best Western Bazarell Inn,16947,0
Hotel Alfa Inn,6072,0
Wyndham Garden Monterrey Norte,7222,66
Hotel Club Bustos-Mireles,10722,66
Hotel Kasino,8133,0
Amega,2916,66
Amega,19978,66
Holiday Inn Monterrey Norte,18766,66
Sleep Inn Monterrey Norte,2997,66
Rose Hotel,11276,66
Gamma Monterrey Gran Hotel Ancira,2873,66
Hotel Kavia Monterrey,2643,66
Hotel Krystal Monterrey,16623,66
Hotel Monterrey,17477,66
Hotel Monterrey,18403,66
Sheraton Ambassador,6158,66
