,hospedaje_id,amenidad_id
80592,14596,3
80593,14596,34
80594,14597,12
80595,14597,20
80596,14597,31
80597,14597,9
80598,14597,10
80599,14597,11
80600,14597,32
80601,14598,14
80602,14598,2
80603,14598,38
80604,14598,6
80605,14598,29
80606,14598,12
80607,14598,35
80608,14599,40
80609,14599,13
80610,14599,38
80611,14599,35
80612,14599,4
80613,14599,33
80614,14599,23
80615,14599,34
80616,14600,11
80617,14600,31
80618,14600,32
80619,14600,30
80620,14601,3
80621,14601,23
80622,14601,24
80623,14601,4
80624,14601,14
80625,14601,30
80626,14602,35
80627,14602,5
80628,14602,39
80629,14603,10
80630,14603,20
80631,14603,31
80632,14603,28
80633,14603,27
80634,14603,21
80635,14604,38
80636,14604,1
80637,14604,22
80638,14604,13
80639,14604,18
80640,14604,31
80641,14604,23
80642,14604,29
80643,14605,19
80644,14605,21
80645,14605,5
80646,14605,4
80647,14605,7
80648,14606,23
80649,14606,37
80650,14606,36
80651,14606,17
80652,14606,22
80653,14606,24
80654,14606,40
80655,14606,39
80656,14607,27
80657,14607,9
80658,14607,14
80659,14607,12
80660,14607,5
80661,14608,37
80662,14608,7
80663,14608,18
80664,14608,1
80665,14608,39
80666,14608,34
80667,14609,25
80668,14609,17
80669,14609,13
80670,14609,23
80671,14609,31
80672,14609,5
80673,14609,27
80674,14609,35
80675,14610,1
80676,14610,10
80677,14610,31
80678,14610,12
80679,14610,32
80680,14610,9
80681,14611,9
80682,14611,37
80683,14611,17
80684,14612,22
80685,14612,19
80686,14612,28
80687,14612,37
80688,14612,31
80689,14613,28
80690,14613,6
80691,14613,17
80692,14613,10
80693,14614,20
80694,14614,34
80695,14614,14
80696,14614,40
80697,14614,17
80698,14615,29
80699,14615,24
80700,14615,32
80701,14616,14
80702,14616,4
80703,14616,36
80704,14616,40
80705,14617,5
80706,14617,9
80707,14617,27
80708,14617,19
80709,14617,18
80710,14617,25
80711,14618,24
80712,14618,6
80713,14618,30
80714,14618,14
80715,14618,31
80716,14619,16
80717,14619,19
80718,14619,9
80719,14619,15
80720,14620,10
80721,14620,13
80722,14620,35
80723,14620,40
80724,14620,22
80725,14620,27
80726,14620,36
80727,14621,17
80728,14621,28
80729,14621,25
80730,14621,13
80731,14621,31
80732,14621,27
80733,14621,33
80734,14622,34
80735,14622,31
80736,14622,18
80737,14622,10
80738,14623,21
80739,14623,18
80740,14623,13
80741,14623,31
80742,14623,16
80743,14623,24
80744,14623,8
80745,14623,5
80746,14624,33
80747,14624,1
80748,14624,17
80749,14624,38
80750,14624,18
80751,14625,28
80752,14625,25
80753,14625,11
80754,14625,31
80755,14625,15
80756,14625,35
80757,14626,9
80758,14626,17
80759,14626,36
80760,14626,35
80761,14626,27
80762,14626,13
80763,14627,38
80764,14627,10
80765,14627,12
80766,14627,8
80767,14627,27
80768,14628,15
80769,14628,40
80770,14628,32
80771,14628,24
80772,14628,13
80773,14628,26
80774,14628,6
80775,14629,14
80776,14629,11
80777,14629,26
80778,14629,39
80779,14629,40
80780,14630,14
80781,14630,31
80782,14630,28
80783,14630,33
80784,14630,35
80785,14631,10
80786,14631,19
80787,14631,4
80788,14631,6
80789,14631,18
80790,14631,8
80791,14631,11
80792,14631,34
80793,14632,21
80794,14632,19
80795,14632,30
80796,14632,2
80797,14632,16
80798,14632,17
80799,14632,13
80800,14633,38
80801,14633,12
80802,14633,26
80803,14634,20
80804,14634,39
80805,14634,11
80806,14634,36
80807,14634,33
80808,14634,38
80809,14634,6
80810,14634,30
80811,14635,19
80812,14635,40
80813,14635,17
80814,14635,23
80815,14635,33
80816,14636,31
80817,14636,14
80818,14636,37
80819,14636,9
80820,14636,7
80821,14636,36
80822,14637,8
80823,14637,37
80824,14637,26
80825,14637,5
80826,14638,30
80827,14638,12
80828,14638,2
80829,14638,4
80830,14638,5
80831,14638,1
80832,14638,9
80833,14639,12
80834,14639,30
80835,14639,8
80836,14639,35
80837,14639,9
80838,14639,36
80839,14639,1
80840,14640,20
80841,14640,17
80842,14640,25
80843,14640,32
80844,14640,23
80845,14640,2
80846,14640,37
80847,14641,2
80848,14641,18
80849,14641,26
80850,14641,5
80851,14641,9
80852,14642,9
80853,14642,17
80854,14642,32
80855,14642,7
80856,14642,18
80857,14642,6
80858,14642,5
80859,14642,26
80860,14643,14
80861,14643,28
80862,14643,20
80863,14643,22
80864,14643,3
80865,14643,26
80866,14644,28
80867,14644,6
80868,14644,20
80869,14644,26
80870,14644,8
80871,14644,7
80872,14645,30
80873,14645,25
80874,14645,37
80875,14645,39
80876,14645,14
80877,14645,6
80878,14646,2
80879,14646,40
80880,14646,36
80881,14647,39
80882,14647,35
80883,14647,13
80884,14647,30
80885,14647,38
80886,14647,22
80887,14647,10
80888,14647,37
80889,14648,27
80890,14648,31
80891,14648,20
80892,14648,7
80893,14649,3
80894,14649,18
80895,14649,23
80896,14649,1
80897,14650,30
80898,14650,17
80899,14650,18
80900,14650,9
80901,14650,13
80902,14651,15
80903,14651,29
80904,14651,16
80905,14651,1
80906,14651,37
80907,14651,32
80908,14651,8
80909,14652,14
80910,14652,27
80911,14652,21
80912,14652,8
80913,14652,4
80914,14652,28
80915,14652,7
80916,14652,40
80917,14653,23
80918,14653,17
80919,14653,39
80920,14653,28
80921,14653,38
80922,14654,17
80923,14654,18
80924,14654,30
80925,14654,8
80926,14654,1
80927,14654,31
80928,14654,11
80929,14654,16
80930,14655,39
80931,14655,22
80932,14655,21
80933,14655,8
80934,14655,4
80935,14656,11
80936,14656,22
80937,14656,17
80938,14656,24
80939,14656,30
80940,14656,1
80941,14657,32
80942,14657,36
80943,14657,39
80944,14657,12
80945,14658,38
80946,14658,10
80947,14658,8
80948,14658,20
80949,14658,30
80950,14658,25
80951,14658,9
80952,14658,11
80953,14659,40
80954,14659,34
80955,14659,37
80956,14659,12
80957,14659,18
80958,14659,38
80959,14659,1
80960,14660,7
80961,14660,3
80962,14660,33
80963,14660,19
80964,14661,8
80965,14661,29
80966,14661,23
80967,14661,37
80968,14661,12
80969,14661,27
80970,14662,37
80971,14662,38
80972,14662,14
80973,14662,33
80974,14662,29
80975,14663,33
80976,14663,35
80977,14663,34
80978,14663,21
80979,14663,36
80980,14663,39
80981,14663,9
80982,14663,8
80983,14664,36
80984,14664,38
80985,14664,26
80986,14664,25
80987,14664,30
80988,14664,10
80989,14664,29
80990,14665,34
80991,14665,21
80992,14665,2
80993,14666,33
80994,14666,6
80995,14666,20
80996,14666,28
80997,14666,16
80998,14666,23
80999,14666,4
81000,14666,1
81001,14667,31
81002,14667,38
81003,14667,5
81004,14667,28
81005,14667,14
81006,14668,38
81007,14668,12
81008,14668,35
81009,14668,11
81010,14669,34
81011,14669,6
81012,14669,5
81013,14669,40
81014,14669,25
81015,14669,11
81016,14669,18
81017,14670,14
81018,14670,35
81019,14670,2
81020,14670,7
81021,14670,6
81022,14670,33
81023,14670,4
81024,14670,13
81025,14671,34
81026,14671,26
81027,14671,22
81028,14671,3
81029,14671,14
81030,14671,37
81031,14671,25
81032,14671,40
81033,14672,22
81034,14672,40
81035,14672,32
81036,14672,39
81037,14672,7
81038,14672,17
81039,14673,9
81040,14673,13
81041,14673,34
81042,14673,6
81043,14673,20
81044,14673,2
81045,14673,1
81046,14673,26
81047,14674,27
81048,14674,16
81049,14674,9
81050,14674,38
81051,14674,24
81052,14674,35
81053,14675,28
81054,14675,1
81055,14675,9
81056,14676,14
81057,14676,31
81058,14676,32
81059,14676,38
81060,14677,38
81061,14677,17
81062,14677,23
81063,14677,4
81064,14677,24
81065,14677,39
81066,14677,40
81067,14677,11
81068,14678,10
81069,14678,9
81070,14678,17
81071,14678,37
81072,14678,36
81073,14678,25
81074,14678,30
81075,14678,20
81076,14679,10
81077,14679,1
81078,14679,24
81079,14679,33
81080,14680,37
81081,14680,11
81082,14680,32
81083,14680,31
81084,14680,23
81085,14681,15
81086,14681,1
81087,14681,38
81088,14682,16
81089,14682,32
81090,14682,15
81091,14682,10
81092,14682,31
81093,14682,11
81094,14682,6
81095,14682,20
81096,14683,12
81097,14683,10
81098,14683,28
81099,14684,3
81100,14684,35
81101,14684,8
81102,14684,19
81103,14684,26
81104,14684,16
81105,14684,21
81106,14685,2
81107,14685,26
81108,14685,28
81109,14685,21
81110,14685,19
81111,14686,31
81112,14686,38
81113,14686,8
81114,14687,30
81115,14687,2
81116,14687,22
81117,14687,31
81118,14688,8
81119,14688,40
81120,14688,15
81121,14688,11
81122,14688,29
81123,14688,37
81124,14688,38
81125,14688,21
81126,14689,27
81127,14689,11
81128,14689,21
81129,14689,30
81130,14689,36
81131,14689,14
81132,14690,5
81133,14690,25
81134,14690,34
81135,14690,19
81136,14691,23
81137,14691,26
81138,14691,21
81139,14691,10
81140,14691,4
81141,14692,13
81142,14692,11
81143,14692,1
81144,14693,32
81145,14693,14
81146,14693,30
81147,14693,7
81148,14693,37
81149,14694,3
81150,14694,12
81151,14694,32
81152,14694,8
81153,14694,31
81154,14695,32
81155,14695,8
81156,14695,6
81157,14695,4
81158,14695,7
81159,14695,28
81160,14696,25
81161,14696,3
81162,14696,34
81163,14696,10
81164,14696,35
81165,14697,8
81166,14697,40
81167,14697,11
81168,14697,29
81169,14698,26
81170,14698,23
81171,14698,30
81172,14698,22
81173,14699,12
81174,14699,40
81175,14699,16
81176,14699,32
81177,14699,28
81178,14700,16
81179,14700,14
81180,14700,3
81181,14700,11
81182,14700,12
81183,14700,13
81184,14701,36
81185,14701,19
81186,14701,35
81187,14702,6
81188,14702,26
81189,14702,2
81190,14702,34
81191,14702,25
81192,14703,9
81193,14703,8
81194,14703,28
81195,14703,19
81196,14703,18
81197,14703,12
81198,14703,2
81199,14703,10
81200,14704,34
81201,14704,5
81202,14704,33
81203,14704,15
81204,14704,12
81205,14704,21
81206,14705,20
81207,14705,35
81208,14705,23
81209,14705,14
81210,14706,32
81211,14706,12
81212,14706,28
81213,14707,9
81214,14707,6
81215,14707,23
81216,14707,22
81217,14707,27
81218,14707,32
81219,14707,39
81220,14708,9
81221,14708,1
81222,14708,5
81223,14708,12
81224,14708,17
81225,14708,33
81226,14708,20
81227,14709,8
81228,14709,29
81229,14709,5
81230,14709,23
81231,14709,19
81232,14710,13
81233,14710,38
81234,14710,25
81235,14710,5
81236,14710,35
81237,14711,2
81238,14711,32
81239,14711,35
81240,14711,13
81241,14711,5
81242,14711,21
81243,14711,10
81244,14712,17
81245,14712,37
81246,14712,39
81247,14712,13
81248,14713,32
81249,14713,9
81250,14713,27
81251,14713,24
81252,14713,7
81253,14713,8
81254,14713,13
81255,14713,12
81256,14714,22
81257,14714,34
81258,14714,21
81259,14715,32
81260,14715,17
81261,14715,34
81262,14715,24
81263,14716,4
81264,14716,17
81265,14716,34
81266,14716,12
81267,14716,30
81268,14716,26
81269,14716,19
81270,14717,13
81271,14717,27
81272,14717,38
81273,14717,14
81274,14718,1
81275,14718,39
81276,14718,8
81277,14718,20
81278,14718,30
81279,14718,12
81280,14718,2
81281,14719,36
81282,14719,3
81283,14719,40
81284,14720,9
81285,14720,24
81286,14720,30
81287,14721,32
81288,14721,35
81289,14721,11
81290,14721,8
81291,14722,22
81292,14722,26
81293,14722,30
81294,14723,15
81295,14723,14
81296,14723,33
81297,14723,3
81298,14723,27
81299,14723,25
81300,14723,22
81301,14723,9
81302,14724,27
81303,14724,31
81304,14724,2
81305,14724,22
81306,14724,24
81307,14725,19
81308,14725,13
81309,14725,21
81310,14725,16
81311,14726,26
81312,14726,22
81313,14726,4
81314,14726,9
81315,14726,28
81316,14727,6
81317,14727,21
81318,14727,16
81319,14727,18
81320,14727,39
81321,14727,22
81322,14728,18
81323,14728,1
81324,14728,19
81325,14728,17
81326,14728,11
81327,14728,31
81328,14729,5
81329,14729,3
81330,14729,33
81331,14730,31
81332,14730,37
81333,14730,4
81334,14730,34
81335,14731,37
81336,14731,36
81337,14731,3
81338,14731,17
81339,14731,5
81340,14731,34
81341,14732,24
81342,14732,28
81343,14732,30
81344,14732,13
81345,14732,36
81346,14732,40
81347,14733,20
81348,14733,34
81349,14733,36
81350,14733,4
81351,14733,2
81352,14733,8
81353,14734,9
81354,14734,21
81355,14734,16
81356,14734,3
81357,14734,22
81358,14734,14
81359,14734,12
81360,14734,8
81361,14735,39
81362,14735,25
81363,14735,13
81364,14735,27
81365,14735,2
81366,14736,1
81367,14736,9
81368,14736,19
81369,14736,23
81370,14736,6
81371,14737,6
81372,14737,38
81373,14737,20
81374,14737,37
81375,14737,18
81376,14737,21
81377,14738,33
81378,14738,16
81379,14738,5
81380,14738,22
81381,14739,16
81382,14739,33
81383,14739,39
81384,14739,27
81385,14740,7
81386,14740,3
81387,14740,24
81388,14741,36
81389,14741,9
81390,14741,12
81391,14741,29
81392,14742,21
81393,14742,13
81394,14742,18
81395,14742,37
81396,14742,40
81397,14742,34
81398,14742,31
81399,14742,23
81400,14743,30
81401,14743,20
81402,14743,39
81403,14743,14
81404,14743,26
81405,14743,37
81406,14744,12
81407,14744,21
81408,14744,2
81409,14744,15
81410,14745,19
81411,14745,26
81412,14745,29
81413,14745,31
81414,14746,8
81415,14746,32
81416,14746,15
81417,14746,9
81418,14746,37
81419,14746,26
81420,14746,24
81421,14747,6
81422,14747,40
81423,14747,19
81424,14747,39
81425,14747,33
81426,14747,31
81427,14748,19
81428,14748,32
81429,14748,30
81430,14748,33
81431,14749,10
81432,14749,25
81433,14749,21
81434,14749,38
81435,14749,30
81436,14750,34
81437,14750,20
81438,14750,15
81439,14750,25
81440,14750,12
81441,14750,3
81442,14750,5
81443,14751,7
81444,14751,8
81445,14751,5
81446,14751,17
81447,14751,12
81448,14751,16
81449,14752,36
81450,14752,5
81451,14752,15
81452,14753,29
81453,14753,10
81454,14753,25
81455,14753,4
81456,14753,15
81457,14753,20
81458,14753,26
81459,14753,13
81460,14754,29
81461,14754,33
81462,14754,40
81463,14755,12
81464,14755,16
81465,14755,26
81466,14756,16
81467,14756,38
81468,14756,28
81469,14756,15
81470,14756,39
81471,14756,36
81472,14757,8
81473,14757,29
81474,14757,36
81475,14757,39
81476,14757,3
81477,14757,2
81478,14757,7
81479,14758,18
81480,14758,22
81481,14758,13
81482,14758,35
81483,14758,34
81484,14758,16
81485,14759,10
81486,14759,6
81487,14759,40
81488,14759,31
81489,14760,1
81490,14760,10
81491,14760,33
81492,14760,16
81493,14760,5
81494,14761,18
81495,14761,16
81496,14761,2
81497,14761,15
81498,14761,23
81499,14761,4
81500,14762,36
81501,14762,5
81502,14762,33
81503,14763,2
81504,14763,11
81505,14763,8
81506,14764,4
81507,14764,23
81508,14764,40
81509,14764,12
81510,14764,21
81511,14764,16
81512,14764,5
81513,14764,11
81514,14765,1
81515,14765,20
81516,14765,19
81517,14765,27
81518,14765,29
81519,14765,23
81520,14765,22
81521,14765,16
81522,14766,26
81523,14766,40
81524,14766,22
81525,14766,17
81526,14766,23
81527,14766,21
81528,14766,11
81529,14766,5
81530,14767,1
81531,14767,36
81532,14767,21
81533,14767,22
81534,14767,19
81535,14767,17
81536,14767,34
81537,14768,16
81538,14768,20
81539,14768,35
81540,14768,31
81541,14768,5
81542,14768,33
81543,14769,12
81544,14769,38
81545,14769,22
81546,14769,3
81547,14770,2
81548,14770,35
81549,14770,7
81550,14770,4
81551,14770,33
81552,14770,20
81553,14771,12
81554,14771,31
81555,14771,27
81556,14771,6
81557,14771,39
81558,14772,35
81559,14772,40
81560,14772,1
81561,14772,12
81562,14772,17
81563,14772,10
81564,14772,31
81565,14772,18
81566,14773,18
81567,14773,6
81568,14773,34
81569,14773,17
81570,14774,18
81571,14774,14
81572,14774,21
81573,14774,2
81574,14775,33
81575,14775,8
81576,14775,19
81577,14775,35
81578,14775,23
81579,14776,39
81580,14776,26
81581,14776,33
81582,14776,13
81583,14777,36
81584,14777,24
81585,14777,38
81586,14778,18
81587,14778,40
81588,14778,16
81589,14778,30
81590,14779,32
81591,14779,9
81592,14779,21
81593,14779,29
81594,14780,13
81595,14780,2
81596,14780,28
81597,14780,15
81598,14780,36
81599,14780,24
81600,14781,25
81601,14781,5
81602,14781,38
81603,14781,3
81604,14781,35
81605,14782,25
81606,14782,16
81607,14782,20
81608,14783,22
81609,14783,36
81610,14783,31
81611,14783,39
81612,14784,29
81613,14784,11
81614,14784,25
81615,14784,12
81616,14784,22
81617,14784,32
81618,14785,10
81619,14785,9
81620,14785,37
81621,14785,32
81622,14785,33
81623,14785,11
81624,14786,33
81625,14786,39
81626,14786,6
81627,14786,36
81628,14786,9
81629,14787,21
81630,14787,24
81631,14787,15
81632,14787,29
81633,14787,11
81634,14788,10
81635,14788,3
81636,14788,4
81637,14788,39
81638,14788,11
81639,14789,39
81640,14789,40
81641,14789,27
81642,14789,23
81643,14789,10
81644,14789,35
81645,14789,1
81646,14789,32
81647,14790,31
81648,14790,30
81649,14790,5
81650,14791,34
81651,14791,6
81652,14791,22
81653,14791,40
81654,14791,21
81655,14791,35
81656,14791,11
81657,14792,30
81658,14792,38
81659,14792,14
81660,14792,24
81661,14793,10
81662,14793,22
81663,14793,23
81664,14793,6
81665,14793,27
81666,14793,39
81667,14794,13
81668,14794,17
81669,14794,40
81670,14794,27
81671,14794,30
81672,14795,40
81673,14795,32
81674,14795,15
81675,14796,39
81676,14796,14
81677,14796,37
81678,14796,7
81679,14796,6
81680,14796,10
81681,14796,33
81682,14797,7
81683,14797,2
81684,14797,8
81685,14798,3
81686,14798,6
81687,14798,15
81688,14798,33
81689,14798,40
81690,14798,24
81691,14798,10
81692,14799,27
81693,14799,13
81694,14799,22
81695,14800,9
81696,14800,18
81697,14800,16
81698,14800,19
81699,14800,39
81700,14800,3
81701,14801,35
81702,14801,37
81703,14801,2
81704,14801,12
81705,14801,6
81706,14802,29
81707,14802,12
81708,14802,4
81709,14802,30
81710,14802,19
81711,14802,20
81712,14803,9
81713,14803,40
81714,14803,31
81715,14803,28
81716,14803,17
81717,14803,16
81718,14804,5
81719,14804,8
81720,14804,31
81721,14804,12
81722,14804,11
81723,14804,15
81724,14804,29
81725,14805,8
81726,14805,38
81727,14805,35
81728,14805,9
81729,14805,33
81730,14806,1
81731,14806,17
81732,14806,34
81733,14806,21
81734,14806,23
81735,14806,13
81736,14807,37
81737,14807,32
81738,14807,36
81739,14807,31
81740,14807,10
81741,14807,25
81742,14807,7
81743,14808,28
81744,14808,38
81745,14808,31
81746,14808,5
81747,14808,26
81748,14808,34
81749,14808,29
81750,14809,32
81751,14809,23
81752,14809,17
81753,14809,8
81754,14809,6
81755,14809,34
81756,14809,19
81757,14809,40
81758,14810,11
81759,14810,38
81760,14810,29
81761,14810,17
81762,14810,37
81763,14810,39
81764,14811,40
81765,14811,6
81766,14811,26
81767,14811,8
81768,14811,31
81769,14811,39
81770,14811,1
81771,14811,12
81772,14812,29
81773,14812,28
81774,14812,16
81775,14812,1
81776,14812,4
81777,14812,8
81778,14812,23
81779,14812,32
81780,14813,1
81781,14813,19
81782,14813,23
81783,14813,10
81784,14814,6
81785,14814,38
81786,14814,7
81787,14814,13
81788,14815,14
81789,14815,32
81790,14815,21
81791,14815,31
81792,14815,19
81793,14816,32
81794,14816,25
81795,14816,39
81796,14816,21
81797,14816,20
81798,14816,10
81799,14817,39
81800,14817,35
81801,14817,26
81802,14818,26
81803,14818,19
81804,14818,23
81805,14818,4
81806,14818,29
81807,14818,3
81808,14819,13
81809,14819,8
81810,14819,33
81811,14819,5
81812,14819,20
81813,14819,18
81814,14820,11
81815,14820,5
81816,14820,2
81817,14820,40
81818,14820,1
81819,14820,3
81820,14820,6
81821,14820,26
81822,14821,19
81823,14821,20
81824,14821,14
81825,14821,25
81826,14821,6
81827,14821,15
81828,14822,13
81829,14822,34
81830,14822,21
81831,14822,33
81832,14822,9
81833,14823,1
81834,14823,28
81835,14823,34
81836,14823,22
81837,14823,36
81838,14824,38
81839,14824,14
81840,14824,34
81841,14824,6
81842,14824,13
81843,14824,22
81844,14824,9
81845,14825,26
81846,14825,12
81847,14825,18
81848,14825,29
81849,14825,3
81850,14826,5
81851,14826,31
81852,14826,29
81853,14826,4
81854,14827,22
81855,14827,13
81856,14827,35
81857,14827,16
81858,14828,28
81859,14828,38
81860,14828,32
81861,14828,29
81862,14828,7
81863,14828,2
81864,14828,12
81865,14828,9
81866,14829,36
81867,14829,39
81868,14829,26
81869,14830,24
81870,14830,33
81871,14830,11
81872,14830,40
81873,14830,5
81874,14830,31
81875,14830,19
81876,14831,7
81877,14831,18
81878,14831,24
81879,14831,38
81880,14831,11
81881,14831,23
81882,14831,13
81883,14832,20
81884,14832,27
81885,14832,1
81886,14832,22
81887,14832,35
81888,14832,7
81889,14832,36
81890,14832,21
81891,14833,15
81892,14833,27
81893,14833,7
81894,14833,16
81895,14834,29
81896,14834,21
81897,14834,16
81898,14834,20
81899,14834,12
81900,14834,17
81901,14835,40
81902,14835,6
81903,14835,10
81904,14835,23
81905,14835,16
81906,14836,25
81907,14836,35
81908,14836,23
81909,14836,36
81910,14836,28
81911,14836,18
81912,14836,13
81913,14836,34
81914,14837,8
81915,14837,18
81916,14837,24
81917,14838,14
81918,14838,37
81919,14838,10
81920,14838,4
81921,14838,32
81922,14838,31
81923,14838,39
81924,14839,13
81925,14839,39
81926,14839,24
81927,14839,18
81928,14839,1
81929,14839,28
81930,14839,16
81931,14840,7
81932,14840,25
81933,14840,2
81934,14840,40
81935,14840,33
81936,14841,6
81937,14841,17
81938,14841,24
81939,14841,36
81940,14841,13
81941,14842,13
81942,14842,35
81943,14842,28
81944,14843,28
81945,14843,21
81946,14843,24
81947,14844,10
81948,14844,35
81949,14844,8
81950,14845,5
81951,14845,34
81952,14845,18
81953,14845,4
81954,14846,25
81955,14846,26
81956,14846,32
81957,14846,16
81958,14846,3
81959,14846,19
81960,14847,1
81961,14847,29
81962,14847,36
81963,14847,12
81964,14847,20
81965,14847,15
81966,14847,13
81967,14848,8
81968,14848,26
81969,14848,1
81970,14848,28
81971,14848,13
81972,14848,4
81973,14849,24
81974,14849,36
81975,14849,16
81976,14849,25
81977,14850,25
81978,14850,36
81979,14850,10
81980,14850,19
81981,14850,4
81982,14850,40
81983,14850,14
81984,14850,15
81985,14851,28
81986,14851,5
81987,14851,7
81988,14851,32
81989,14851,19
81990,14852,24
81991,14852,15
81992,14852,34
81993,14852,29
81994,14852,26
81995,14852,30
81996,14852,38
81997,14853,29
81998,14853,27
81999,14853,20
82000,14853,19
82001,14853,14
82002,14853,15
82003,14853,6
82004,14854,11
82005,14854,21
82006,14854,18
82007,14854,32
82008,14854,24
82009,14854,25
82010,14854,2
82011,14854,34
82012,14855,30
82013,14855,40
82014,14855,15
82015,14856,31
82016,14856,26
82017,14856,11
82018,14856,12
82019,14856,19
82020,14856,8
82021,14856,20
82022,14856,5
82023,14857,35
82024,14857,7
82025,14857,4
82026,14857,10
82027,14857,21
82028,14857,2
82029,14857,32
82030,14858,21
82031,14858,13
82032,14858,29
82033,14858,14
82034,14858,16
82035,14858,40
82036,14858,1
82037,14859,1
82038,14859,28
82039,14859,31
82040,14859,10
82041,14860,36
82042,14860,9
82043,14860,30
82044,14860,34
82045,14861,17
82046,14861,27
82047,14861,39
82048,14862,32
82049,14862,25
82050,14862,31
82051,14862,6
82052,14862,20
82053,14862,34
82054,14863,36
82055,14863,26
82056,14863,20
82057,14863,35
82058,14864,34
82059,14864,33
82060,14864,31
82061,14864,13
82062,14864,39
82063,14864,5
82064,14865,37
82065,14865,18
82066,14865,25
82067,14865,24
82068,14866,27
82069,14866,3
82070,14866,9
82071,14866,18
82072,14866,7
82073,14866,38
82074,14867,27
82075,14867,37
82076,14867,2
82077,14867,11
82078,14867,24
82079,14868,25
82080,14868,35
82081,14868,6
82082,14868,28
82083,14868,37
82084,14868,20
82085,14868,1
82086,14869,32
82087,14869,18
82088,14869,36
82089,14870,4
82090,14870,38
82091,14870,3
82092,14870,8
82093,14870,15
82094,14870,2
82095,14870,12
82096,14871,31
82097,14871,33
82098,14871,15
82099,14871,13
82100,14871,11
82101,14871,4
82102,14871,28
82103,14872,29
82104,14872,6
82105,14872,20
82106,14872,28
82107,14872,31
82108,14872,4
82109,14872,13
82110,14872,39
82111,14873,33
82112,14873,27
82113,14873,39
82114,14873,6
82115,14874,16
82116,14874,10
82117,14874,8
82118,14874,18
82119,14874,32
82120,14874,22
82121,14874,11
82122,14874,23
82123,14875,33
82124,14875,20
82125,14875,15
82126,14875,35
82127,14876,13
82128,14876,12
82129,14876,10
82130,14876,11
82131,14876,5
82132,14876,31
82133,14877,23
82134,14877,4
82135,14877,29
82136,14878,30
82137,14878,36
82138,14878,1
82139,14878,18
82140,14878,31
82141,14879,38
82142,14879,18
82143,14879,5
82144,14879,11
82145,14879,25
82146,14879,39
82147,14879,9
82148,14880,34
82149,14880,29
82150,14880,37
82151,14880,39
82152,14880,4
82153,14880,24
82154,14880,16
82155,14881,27
82156,14881,33
82157,14881,25
82158,14881,30
82159,14882,4
82160,14882,8
82161,14882,27
82162,14882,34
82163,14882,25
82164,14882,7
82165,14882,35
82166,14883,18
82167,14883,30
82168,14883,25
82169,14883,9
82170,14883,37
82171,14883,11
82172,14883,6
82173,14883,17
82174,14884,6
82175,14884,7
82176,14884,37
82177,14884,23
82178,14884,9
82179,14884,27
82180,14885,23
82181,14885,13
82182,14885,39
82183,14885,2
82184,14885,26
82185,14885,29
82186,14886,15
82187,14886,21
82188,14886,19
82189,14886,17
82190,14886,31
82191,14886,22
82192,14887,28
82193,14887,34
82194,14887,9
82195,14887,21
82196,14887,17
82197,14888,30
82198,14888,32
82199,14888,8
82200,14888,36
82201,14889,21
82202,14889,5
82203,14889,28
82204,14889,35
82205,14889,30
82206,14890,3
82207,14890,2
82208,14890,5
82209,14890,36
82210,14890,18
82211,14890,35
82212,14891,23
82213,14891,28
82214,14891,19
82215,14891,34
82216,14891,3
82217,14892,24
82218,14892,26
82219,14892,29
82220,14892,28
82221,14893,5
82222,14893,23
82223,14893,27
82224,14894,4
82225,14894,21
82226,14894,35
82227,14894,32
82228,14894,14
82229,14895,12
82230,14895,11
82231,14895,23
82232,14895,13
82233,14895,35
82234,14896,8
82235,14896,34
82236,14896,40
82237,14896,29
82238,14896,16
82239,14896,38
82240,14897,15
82241,14897,4
82242,14897,40
82243,14897,3
82244,14897,12
82245,14898,26
82246,14898,33
82247,14898,5
82248,14899,14
82249,14899,28
82250,14899,8
82251,14899,9
82252,14899,17
82253,14899,34
82254,14899,30
82255,14900,16
82256,14900,32
82257,14900,14
82258,14901,35
82259,14901,32
82260,14901,10
82261,14901,17
82262,14901,3
82263,14901,36
82264,14901,9
82265,14902,16
82266,14902,10
82267,14902,17
82268,14902,1
82269,14902,22
82270,14903,18
82271,14903,37
82272,14903,6
82273,14904,16
82274,14904,35
82275,14904,4
82276,14905,35
82277,14905,5
82278,14905,36
82279,14905,6
82280,14905,15
82281,14905,31
82282,14905,30
82283,14905,10
82284,14906,5
82285,14906,29
82286,14906,17
82287,14906,12
82288,14906,9
82289,14907,27
82290,14907,21
82291,14907,17
82292,14907,36
82293,14907,35
82294,14907,22
82295,14907,8
82296,14907,4
82297,14908,1
82298,14908,9
82299,14908,5
82300,14909,8
82301,14909,15
82302,14909,13
82303,14909,18
82304,14909,3
82305,14909,29
82306,14909,33
82307,14909,5
82308,14910,12
82309,14910,28
82310,14910,26
82311,14910,16
82312,14910,32
82313,14911,37
82314,14911,13
82315,14911,17
82316,14911,33
82317,14911,31
82318,14912,24
82319,14912,16
82320,14912,21
82321,14912,22
82322,14912,40
82323,14913,35
82324,14913,29
82325,14913,38
82326,14913,28
82327,14913,16
82328,14913,11
82329,14914,34
82330,14914,28
82331,14914,20
82332,14914,12
82333,14915,30
82334,14915,17
82335,14915,10
82336,14915,38
82337,14915,18
82338,14915,20
82339,14915,6
