actividad_id,dia_semana,hora_inicio,hora_fin
20144,0,07:00,15:00
20144,1,11:00,19:00
20144,2,12:00,20:00
20144,3,07:00,15:00
20144,4,07:00,15:00
19639,0,11:00,19:00
19639,1,09:00,17:00
19639,2,10:00,18:00
19639,3,09:00,17:00
19639,4,10:00,18:00
19639,5,07:00,13:00
17857,0,13:00,21:00
17857,1,13:00,21:00
17857,2,10:00,18:00
17857,3,11:00,19:00
17857,4,09:00,17:00
17857,5,07:00,13:00
16721,0,11:00,19:00
16721,1,07:00,15:00
16721,2,08:00,16:00
16721,3,10:00,18:00
16721,4,13:00,21:00
18188,0,07:00,15:00
18188,1,10:00,18:00
18188,2,11:00,19:00
18188,3,11:00,19:00
18188,4,12:00,20:00
18188,5,11:00,17:00
18188,6,12:00,18:00
7569,0,08:00,16:00
7569,1,10:00,18:00
7569,2,12:00,20:00
7569,3,07:00,15:00
7569,4,10:00,18:00
7569,5,07:00,13:00
7569,6,07:00,13:00
7593,0,11:00,19:00
7593,1,10:00,18:00
7593,2,10:00,18:00
7593,3,13:00,21:00
7593,4,11:00,19:00
7593,5,10:00,16:00
7782,0,07:00,15:00
7782,1,11:00,19:00
7782,2,11:00,19:00
7782,3,10:00,18:00
7782,4,13:00,21:00
9452,0,10:00,18:00
9452,1,09:00,17:00
9452,2,11:00,19:00
9452,3,12:00,20:00
9452,4,12:00,20:00
9452,5,11:00,17:00
15517,0,12:00,20:00
15517,1,08:00,16:00
15517,2,08:00,16:00
15517,3,10:00,18:00
15517,4,07:00,15:00
11843,0,13:00,21:00
11843,1,07:00,15:00
11843,2,12:00,20:00
11843,3,09:00,17:00
11843,4,13:00,21:00
11843,5,07:00,13:00
1515,0,11:00,19:00
1515,1,08:00,16:00
1515,2,09:00,17:00
1515,3,08:00,16:00
1515,4,09:00,17:00
1515,5,09:00,15:00
9415,0,11:00,19:00
9415,1,07:00,15:00
9415,2,11:00,19:00
9415,3,09:00,17:00
9415,4,10:00,18:00
9415,5,09:00,15:00
9415,6,10:00,16:00
9129,0,08:00,16:00
9129,1,11:00,19:00
9129,2,09:00,17:00
9129,3,08:00,16:00
9129,4,09:00,17:00
9129,5,08:00,14:00
9129,6,08:00,14:00
7276,0,12:00,20:00
7276,1,11:00,19:00
7276,2,13:00,21:00
7276,3,13:00,21:00
7276,4,11:00,19:00
7276,5,08:00,14:00
7276,6,09:00,15:00
5305,0,10:00,18:00
5305,1,10:00,18:00
5305,2,12:00,20:00
5305,3,08:00,16:00
5305,4,07:00,15:00
22327,0,13:00,21:00
22327,1,12:00,20:00
22327,2,10:00,18:00
22327,3,09:00,17:00
22327,4,11:00,19:00
22327,5,07:00,13:00
5322,0,12:00,20:00
5322,1,09:00,17:00
5322,2,11:00,19:00
5322,3,13:00,21:00
5322,4,09:00,17:00
8487,0,10:00,18:00
8487,1,11:00,19:00
8487,2,10:00,18:00
8487,3,11:00,19:00
8487,4,13:00,21:00
8487,5,08:00,14:00
8497,0,13:00,21:00
8497,1,13:00,21:00
8497,2,13:00,21:00
8497,3,08:00,16:00
8497,4,07:00,15:00
12297,0,13:00,21:00
12297,1,11:00,19:00
12297,2,09:00,17:00
12297,3,08:00,16:00
12297,4,08:00,16:00
1572,0,08:00,16:00
1572,1,10:00,18:00
1572,2,13:00,21:00
1572,3,10:00,18:00
1572,4,10:00,18:00
1572,5,11:00,17:00
10865,0,13:00,21:00
10865,1,12:00,20:00
10865,2,08:00,16:00
10865,3,09:00,17:00
10865,4,09:00,17:00
10865,5,07:00,13:00
10865,6,12:00,18:00
5263,0,13:00,21:00
5263,1,12:00,20:00
5263,2,12:00,20:00
5263,3,07:00,15:00
5263,4,08:00,16:00
5263,5,09:00,15:00
19603,0,13:00,21:00
19603,1,11:00,19:00
19603,2,09:00,17:00
19603,3,09:00,17:00
19603,4,10:00,18:00
6244,0,08:00,16:00
6244,1,07:00,15:00
6244,2,13:00,21:00
6244,3,11:00,19:00
6244,4,10:00,18:00
20146,0,07:00,15:00
20146,1,11:00,19:00
20146,2,11:00,19:00
20146,3,10:00,18:00
20146,4,08:00,16:00
11459,0,13:00,21:00
11459,1,07:00,15:00
11459,2,12:00,20:00
11459,3,10:00,18:00
11459,4,13:00,21:00
11459,5,13:00,19:00
11459,6,08:00,14:00
15580,0,13:00,21:00
15580,1,12:00,20:00
15580,2,13:00,21:00
15580,3,08:00,16:00
15580,4,10:00,18:00
15580,5,13:00,19:00
15580,6,10:00,16:00
16811,0,10:00,18:00
16811,1,12:00,20:00
16811,2,13:00,21:00
16811,3,07:00,15:00
16811,4,07:00,15:00
16811,5,13:00,19:00
9479,0,09:00,17:00
9479,1,08:00,16:00
9479,2,09:00,17:00
9479,3,08:00,16:00
9479,4,12:00,20:00
9479,5,12:00,18:00
9479,6,10:00,16:00
8318,0,11:00,19:00
8318,1,10:00,18:00
8318,2,08:00,16:00
8318,3,07:00,15:00
8318,4,13:00,21:00
8318,5,11:00,17:00
8318,6,07:00,13:00
1414,0,10:00,18:00
1414,1,07:00,15:00
1414,2,08:00,16:00
1414,3,07:00,15:00
1414,4,07:00,15:00
1131,0,12:00,20:00
1131,1,13:00,21:00
1131,2,09:00,17:00
1131,3,08:00,16:00
1131,4,08:00,16:00
16156,0,12:00,20:00
16156,1,09:00,17:00
16156,2,10:00,18:00
16156,3,08:00,16:00
16156,4,12:00,20:00
16156,5,07:00,13:00
11639,0,12:00,20:00
11639,1,12:00,20:00
11639,2,10:00,18:00
11639,3,13:00,21:00
11639,4,13:00,21:00
11639,5,12:00,18:00
21374,0,10:00,18:00
21374,1,10:00,18:00
21374,2,07:00,15:00
21374,3,13:00,21:00
21374,4,11:00,19:00
21374,5,13:00,19:00
21374,6,13:00,19:00
6482,0,10:00,18:00
6482,1,07:00,15:00
6482,2,12:00,20:00
6482,3,11:00,19:00
6482,4,11:00,19:00
6482,5,12:00,18:00
6482,6,10:00,16:00
7294,0,10:00,18:00
7294,1,09:00,17:00
7294,2,12:00,20:00
7294,3,11:00,19:00
7294,4,10:00,18:00
1622,0,13:00,21:00
1622,1,10:00,18:00
1622,2,10:00,18:00
1622,3,13:00,21:00
1622,4,10:00,18:00
1622,5,10:00,16:00
10927,0,07:00,15:00
10927,1,11:00,19:00
10927,2,11:00,19:00
10927,3,12:00,20:00
10927,4,12:00,20:00
10927,5,10:00,16:00
9139,0,13:00,21:00
9139,1,08:00,16:00
9139,2,08:00,16:00
9139,3,09:00,17:00
9139,4,13:00,21:00
9139,5,09:00,15:00
9139,6,07:00,13:00
17904,0,11:00,19:00
17904,1,12:00,20:00
17904,2,09:00,17:00
17904,3,08:00,16:00
17904,4,08:00,16:00
8910,0,08:00,16:00
8910,1,12:00,20:00
8910,2,10:00,18:00
8910,3,12:00,20:00
8910,4,12:00,20:00
8910,5,09:00,15:00
15290,0,13:00,21:00
15290,1,10:00,18:00
15290,2,11:00,19:00
15290,3,08:00,16:00
15290,4,12:00,20:00
7474,0,08:00,16:00
7474,1,13:00,21:00
7474,2,07:00,15:00
7474,3,11:00,19:00
7474,4,07:00,15:00
13379,0,08:00,16:00
13379,1,11:00,19:00
13379,2,12:00,20:00
13379,3,07:00,15:00
13379,4,10:00,18:00
13379,5,07:00,13:00
11644,0,12:00,20:00
11644,1,09:00,17:00
11644,2,10:00,18:00
11644,3,12:00,20:00
11644,4,08:00,16:00
11644,5,10:00,16:00
7323,0,13:00,21:00
7323,1,07:00,15:00
7323,2,09:00,17:00
7323,3,10:00,18:00
7323,4,13:00,21:00
19372,0,11:00,19:00
19372,1,07:00,15:00
19372,2,07:00,15:00
19372,3,09:00,17:00
19372,4,07:00,15:00
19372,5,12:00,18:00
19372,6,12:00,18:00
20565,0,07:00,15:00
20565,1,07:00,15:00
20565,2,10:00,18:00
20565,3,12:00,20:00
20565,4,13:00,21:00
3299,0,10:00,18:00
3299,1,07:00,15:00
3299,2,07:00,15:00
3299,3,11:00,19:00
3299,4,07:00,15:00
21562,0,10:00,18:00
21562,1,09:00,17:00
21562,2,11:00,19:00
21562,3,11:00,19:00
21562,4,12:00,20:00
7902,0,12:00,20:00
7902,1,09:00,17:00
7902,2,13:00,21:00
7902,3,10:00,18:00
7902,4,09:00,17:00
8826,0,10:00,18:00
8826,1,13:00,21:00
8826,2,11:00,19:00
8826,3,13:00,21:00
8826,4,08:00,16:00
8826,5,08:00,14:00
8826,6,09:00,15:00
19274,0,11:00,19:00
19274,1,11:00,19:00
19274,2,12:00,20:00
19274,3,08:00,16:00
19274,4,09:00,17:00
19274,5,10:00,16:00
7748,0,11:00,19:00
7748,1,08:00,16:00
7748,2,07:00,15:00
7748,3,09:00,17:00
7748,4,11:00,19:00
7901,0,10:00,18:00
7901,1,11:00,19:00
7901,2,07:00,15:00
7901,3,13:00,21:00
7901,4,09:00,17:00
7901,5,10:00,16:00
12799,0,12:00,20:00
12799,1,11:00,19:00
12799,2,10:00,18:00
12799,3,12:00,20:00
12799,4,10:00,18:00
20122,0,12:00,20:00
20122,1,13:00,21:00
20122,2,08:00,16:00
20122,3,13:00,21:00
20122,4,08:00,16:00
20122,5,07:00,13:00
9249,0,07:00,15:00
9249,1,10:00,18:00
9249,2,12:00,20:00
9249,3,08:00,16:00
9249,4,13:00,21:00
19726,0,10:00,18:00
19726,1,10:00,18:00
19726,2,09:00,17:00
19726,3,08:00,16:00
19726,4,13:00,21:00
19726,5,11:00,17:00
19726,6,08:00,14:00
11219,0,10:00,18:00
11219,1,11:00,19:00
11219,2,09:00,17:00
11219,3,09:00,17:00
11219,4,13:00,21:00
11219,5,11:00,17:00
12295,0,12:00,20:00
12295,1,10:00,18:00
12295,2,12:00,20:00
12295,3,08:00,16:00
12295,4,09:00,17:00
8833,0,07:00,15:00
8833,1,13:00,21:00
8833,2,07:00,15:00
8833,3,12:00,20:00
8833,4,12:00,20:00
14122,0,12:00,20:00
14122,1,08:00,16:00
14122,2,07:00,15:00
14122,3,11:00,19:00
14122,4,10:00,18:00
14122,5,12:00,18:00
14122,6,07:00,13:00
16110,0,09:00,17:00
16110,1,12:00,20:00
16110,2,12:00,20:00
16110,3,10:00,18:00
16110,4,13:00,21:00
10545,0,09:00,17:00
10545,1,07:00,15:00
10545,2,11:00,19:00
10545,3,07:00,15:00
10545,4,11:00,19:00
20177,0,09:00,17:00
20177,1,08:00,16:00
20177,2,13:00,21:00
20177,3,08:00,16:00
20177,4,10:00,18:00
20177,5,07:00,13:00
15532,0,12:00,20:00
15532,1,08:00,16:00
15532,2,12:00,20:00
15532,3,07:00,15:00
15532,4,12:00,20:00
15532,5,12:00,18:00
423,0,08:00,16:00
423,1,08:00,16:00
423,2,09:00,17:00
423,3,10:00,18:00
423,4,13:00,21:00
423,5,12:00,18:00
423,6,08:00,14:00
10425,0,11:00,19:00
10425,1,12:00,20:00
10425,2,13:00,21:00
10425,3,13:00,21:00
10425,4,08:00,16:00
10425,5,13:00,19:00
5863,0,07:00,15:00
5863,1,07:00,15:00
5863,2,07:00,15:00
5863,3,12:00,20:00
5863,4,07:00,15:00
20990,0,07:00,15:00
20990,1,11:00,19:00
20990,2,13:00,21:00
20990,3,11:00,19:00
20990,4,11:00,19:00
20990,5,08:00,14:00
20990,6,07:00,13:00
21147,0,10:00,18:00
21147,1,11:00,19:00
21147,2,07:00,15:00
21147,3,12:00,20:00
21147,4,07:00,15:00
21147,5,13:00,19:00
21147,6,09:00,15:00
21873,0,07:00,15:00
21873,1,08:00,16:00
21873,2,11:00,19:00
21873,3,12:00,20:00
21873,4,08:00,16:00
21873,5,09:00,15:00
21873,6,12:00,18:00
20208,0,07:00,15:00
20208,1,09:00,17:00
20208,2,11:00,19:00
20208,3,11:00,19:00
20208,4,13:00,21:00
20208,5,08:00,14:00
20412,0,12:00,20:00
20412,1,07:00,15:00
20412,2,11:00,19:00
20412,3,12:00,20:00
20412,4,08:00,16:00
20412,5,07:00,13:00
20412,6,09:00,15:00
484,0,08:00,16:00
484,1,12:00,20:00
484,2,10:00,18:00
484,3,10:00,18:00
484,4,10:00,18:00
484,5,07:00,13:00
484,6,08:00,14:00
3847,0,10:00,18:00
3847,1,08:00,16:00
3847,2,11:00,19:00
3847,3,12:00,20:00
3847,4,07:00,15:00
3847,5,11:00,17:00
12084,0,08:00,16:00
12084,1,08:00,16:00
12084,2,12:00,20:00
12084,3,12:00,20:00
12084,4,10:00,18:00
1316,0,07:00,15:00
1316,1,09:00,17:00
1316,2,13:00,21:00
1316,3,13:00,21:00
1316,4,13:00,21:00
1316,5,11:00,17:00
1316,6,09:00,15:00
15123,0,12:00,20:00
15123,1,09:00,17:00
15123,2,13:00,21:00
15123,3,10:00,18:00
15123,4,13:00,21:00
15123,5,07:00,13:00
18130,0,12:00,20:00
18130,1,08:00,16:00
18130,2,07:00,15:00
18130,3,13:00,21:00
18130,4,13:00,21:00
18130,5,07:00,13:00
4942,0,09:00,17:00
4942,1,12:00,20:00
4942,2,11:00,19:00
4942,3,08:00,16:00
4942,4,12:00,20:00
18343,0,08:00,16:00
18343,1,07:00,15:00
18343,2,13:00,21:00
18343,3,11:00,19:00
18343,4,10:00,18:00
18343,5,10:00,16:00
18343,6,08:00,14:00
19349,0,10:00,18:00
19349,1,11:00,19:00
19349,2,11:00,19:00
19349,3,09:00,17:00
19349,4,08:00,16:00
19349,5,07:00,13:00
19349,6,11:00,17:00
9173,0,07:00,15:00
9173,1,12:00,20:00
9173,2,09:00,17:00
9173,3,08:00,16:00
9173,4,12:00,20:00
9173,5,10:00,16:00
9173,6,11:00,17:00
17429,0,10:00,18:00
17429,1,10:00,18:00
17429,2,12:00,20:00
17429,3,13:00,21:00
17429,4,09:00,17:00
15886,0,07:00,15:00
15886,1,13:00,21:00
15886,2,12:00,20:00
15886,3,07:00,15:00
15886,4,10:00,18:00
15886,5,13:00,19:00
15886,6,10:00,16:00
1577,0,10:00,18:00
1577,1,12:00,20:00
1577,2,13:00,21:00
1577,3,07:00,15:00
1577,4,11:00,19:00
1577,5,10:00,16:00
13314,0,10:00,18:00
13314,1,13:00,21:00
13314,2,08:00,16:00
13314,3,12:00,20:00
13314,4,11:00,19:00
13314,5,11:00,17:00
11962,0,10:00,18:00
11962,1,08:00,16:00
11962,2,10:00,18:00
11962,3,11:00,19:00
11962,4,11:00,19:00
10953,0,12:00,20:00
10953,1,09:00,17:00
10953,2,07:00,15:00
10953,3,07:00,15:00
10953,4,12:00,20:00
10953,5,12:00,18:00
10953,6,10:00,16:00
11319,0,08:00,16:00
11319,1,10:00,18:00
11319,2,10:00,18:00
11319,3,08:00,16:00
11319,4,11:00,19:00
11319,5,08:00,14:00
11319,6,08:00,14:00
7317,0,10:00,18:00
7317,1,10:00,18:00
7317,2,10:00,18:00
7317,3,11:00,19:00
7317,4,13:00,21:00
7317,5,12:00,18:00
18127,0,07:00,15:00
18127,1,11:00,19:00
18127,2,12:00,20:00
18127,3,12:00,20:00
18127,4,08:00,16:00
18127,5,10:00,16:00
18127,6,12:00,18:00
5503,0,07:00,15:00
5503,1,10:00,18:00
5503,2,13:00,21:00
5503,3,09:00,17:00
5503,4,08:00,16:00
5503,5,08:00,14:00
11161,0,12:00,20:00
11161,1,11:00,19:00
11161,2,12:00,20:00
11161,3,12:00,20:00
11161,4,11:00,19:00
11161,5,11:00,17:00
11161,6,07:00,13:00
16057,0,09:00,17:00
16057,1,11:00,19:00
16057,2,11:00,19:00
16057,3,08:00,16:00
16057,4,13:00,21:00
16057,5,09:00,15:00
12805,0,11:00,19:00
12805,1,07:00,15:00
12805,2,08:00,16:00
12805,3,09:00,17:00
12805,4,09:00,17:00
12805,5,11:00,17:00
12805,6,10:00,16:00
10516,0,10:00,18:00
10516,1,08:00,16:00
10516,2,10:00,18:00
10516,3,09:00,17:00
10516,4,11:00,19:00
10516,5,13:00,19:00
1990,0,10:00,18:00
1990,1,09:00,17:00
1990,2,07:00,15:00
1990,3,11:00,19:00
1990,4,13:00,21:00
1990,5,08:00,14:00
20323,0,09:00,17:00
20323,1,12:00,20:00
20323,2,11:00,19:00
20323,3,07:00,15:00
20323,4,09:00,17:00
20323,5,07:00,13:00
20323,6,07:00,13:00
9568,0,09:00,17:00
9568,1,07:00,15:00
9568,2,13:00,21:00
9568,3,10:00,18:00
9568,4,07:00,15:00
9568,5,13:00,19:00
9568,6,10:00,16:00
18833,0,10:00,18:00
18833,1,11:00,19:00
18833,2,11:00,19:00
18833,3,08:00,16:00
18833,4,11:00,19:00
18833,5,07:00,13:00
16452,0,11:00,19:00
16452,1,13:00,21:00
16452,2,09:00,17:00
16452,3,13:00,21:00
16452,4,10:00,18:00
7140,0,13:00,21:00
7140,1,07:00,15:00
7140,2,11:00,19:00
7140,3,11:00,19:00
7140,4,10:00,18:00
7140,5,07:00,13:00
20967,0,07:00,15:00
20967,1,13:00,21:00
20967,2,09:00,17:00
20967,3,11:00,19:00
20967,4,10:00,18:00
20967,5,07:00,13:00
20967,6,07:00,13:00
18998,0,09:00,17:00
18998,1,13:00,21:00
18998,2,07:00,15:00
18998,3,07:00,15:00
18998,4,12:00,20:00
18998,5,11:00,17:00
18998,6,08:00,14:00
122,0,09:00,17:00
122,1,11:00,19:00
122,2,12:00,20:00
122,3,12:00,20:00
122,4,08:00,16:00
122,5,11:00,17:00
2610,0,11:00,19:00
2610,1,13:00,21:00
2610,2,10:00,18:00
2610,3,09:00,17:00
2610,4,12:00,20:00
2610,5,10:00,16:00
15764,0,12:00,20:00
15764,1,08:00,16:00
15764,2,12:00,20:00
15764,3,07:00,15:00
15764,4,13:00,21:00
21502,0,11:00,19:00
21502,1,08:00,16:00
21502,2,07:00,15:00
21502,3,07:00,15:00
21502,4,07:00,15:00
2803,0,08:00,16:00
2803,1,09:00,17:00
2803,2,12:00,20:00
2803,3,07:00,15:00
2803,4,07:00,15:00
2803,5,12:00,18:00
2803,6,11:00,17:00
8814,0,13:00,21:00
8814,1,12:00,20:00
8814,2,07:00,15:00
8814,3,10:00,18:00
8814,4,09:00,17:00
8814,5,08:00,14:00
954,0,13:00,21:00
954,1,07:00,15:00
954,2,10:00,18:00
954,3,12:00,20:00
954,4,12:00,20:00
954,5,11:00,17:00
954,6,09:00,15:00
10076,0,08:00,16:00
10076,1,08:00,16:00
10076,2,08:00,16:00
10076,3,13:00,21:00
10076,4,08:00,16:00
8744,0,11:00,19:00
8744,1,08:00,16:00
8744,2,13:00,21:00
8744,3,07:00,15:00
8744,4,12:00,20:00
8744,5,11:00,17:00
1331,0,10:00,18:00
1331,1,08:00,16:00
1331,2,07:00,15:00
1331,3,07:00,15:00
1331,4,13:00,21:00
16048,0,12:00,20:00
16048,1,08:00,16:00
16048,2,07:00,15:00
16048,3,08:00,16:00
16048,4,13:00,21:00
16048,5,09:00,15:00
13352,0,10:00,18:00
13352,1,12:00,20:00
13352,2,12:00,20:00
13352,3,10:00,18:00
13352,4,08:00,16:00
17158,0,12:00,20:00
17158,1,13:00,21:00
17158,2,11:00,19:00
17158,3,10:00,18:00
17158,4,09:00,17:00
17158,5,08:00,14:00
4745,0,13:00,21:00
4745,1,12:00,20:00
4745,2,12:00,20:00
4745,3,09:00,17:00
4745,4,07:00,15:00
4745,5,12:00,18:00
18867,0,10:00,18:00
18867,1,13:00,21:00
18867,2,12:00,20:00
18867,3,07:00,15:00
18867,4,13:00,21:00
18867,5,12:00,18:00
1271,0,09:00,17:00
1271,1,10:00,18:00
1271,2,12:00,20:00
1271,3,11:00,19:00
1271,4,09:00,17:00
1271,5,10:00,16:00
17093,0,13:00,21:00
17093,1,10:00,18:00
17093,2,09:00,17:00
17093,3,07:00,15:00
17093,4,12:00,20:00
17093,5,10:00,16:00
17093,6,11:00,17:00
4853,0,13:00,21:00
4853,1,08:00,16:00
4853,2,09:00,17:00
4853,3,12:00,20:00
4853,4,09:00,17:00
4853,5,09:00,15:00
1692,0,08:00,16:00
1692,1,09:00,17:00
1692,2,09:00,17:00
1692,3,12:00,20:00
1692,4,07:00,15:00
1692,5,09:00,15:00
19474,0,12:00,20:00
19474,1,10:00,18:00
19474,2,11:00,19:00
19474,3,11:00,19:00
19474,4,12:00,20:00
19474,5,13:00,19:00
12256,0,09:00,17:00
12256,1,13:00,21:00
12256,2,11:00,19:00
12256,3,08:00,16:00
12256,4,12:00,20:00
12256,5,12:00,18:00
12080,0,11:00,19:00
12080,1,08:00,16:00
12080,2,13:00,21:00
12080,3,09:00,17:00
12080,4,11:00,19:00
12080,5,12:00,18:00
12462,0,12:00,20:00
12462,1,09:00,17:00
12462,2,12:00,20:00
12462,3,11:00,19:00
12462,4,10:00,18:00
9872,0,08:00,16:00
9872,1,13:00,21:00
9872,2,10:00,18:00
9872,3,13:00,21:00
9872,4,10:00,18:00
9872,5,08:00,14:00
9872,6,10:00,16:00
19227,0,13:00,21:00
19227,1,09:00,17:00
19227,2,11:00,19:00
19227,3,09:00,17:00
19227,4,08:00,16:00
19227,5,08:00,14:00
2975,0,13:00,21:00
2975,1,12:00,20:00
2975,2,13:00,21:00
2975,3,10:00,18:00
2975,4,10:00,18:00
13986,0,11:00,19:00
13986,1,10:00,18:00
13986,2,07:00,15:00
13986,3,11:00,19:00
13986,4,11:00,19:00
13986,5,09:00,15:00
18016,0,08:00,16:00
18016,1,13:00,21:00
18016,2,12:00,20:00
18016,3,10:00,18:00
18016,4,13:00,21:00
6546,0,11:00,19:00
6546,1,08:00,16:00
6546,2,12:00,20:00
6546,3,13:00,21:00
6546,4,12:00,20:00
6546,5,09:00,15:00
6546,6,09:00,15:00
5709,0,13:00,21:00
5709,1,12:00,20:00
5709,2,10:00,18:00
5709,3,11:00,19:00
5709,4,12:00,20:00
15777,0,13:00,21:00
15777,1,11:00,19:00
15777,2,07:00,15:00
15777,3,09:00,17:00
15777,4,07:00,15:00
15777,5,13:00,19:00
4742,0,13:00,21:00
4742,1,09:00,17:00
4742,2,09:00,17:00
4742,3,13:00,21:00
4742,4,07:00,15:00
4742,5,09:00,15:00
4742,6,12:00,18:00
21313,0,11:00,19:00
21313,1,08:00,16:00
21313,2,11:00,19:00
21313,3,09:00,17:00
21313,4,10:00,18:00
1209,0,08:00,16:00
1209,1,12:00,20:00
1209,2,13:00,21:00
1209,3,07:00,15:00
1209,4,07:00,15:00
1209,5,10:00,16:00
14009,0,09:00,17:00
14009,1,08:00,16:00
14009,2,13:00,21:00
14009,3,11:00,19:00
14009,4,13:00,21:00
19943,0,11:00,19:00
19943,1,07:00,15:00
19943,2,12:00,20:00
19943,3,10:00,18:00
19943,4,10:00,18:00
12933,0,12:00,20:00
12933,1,10:00,18:00
12933,2,08:00,16:00
12933,3,13:00,21:00
12933,4,11:00,19:00
10495,0,09:00,17:00
10495,1,12:00,20:00
10495,2,13:00,21:00
10495,3,09:00,17:00
10495,4,12:00,20:00
10495,5,12:00,18:00
21829,0,07:00,15:00
21829,1,08:00,16:00
21829,2,11:00,19:00
21829,3,07:00,15:00
21829,4,07:00,15:00
21829,5,10:00,16:00
21829,6,08:00,14:00
14926,0,11:00,19:00
14926,1,09:00,17:00
14926,2,07:00,15:00
14926,3,09:00,17:00
14926,4,07:00,15:00
14926,5,12:00,18:00
13091,0,12:00,20:00
13091,1,12:00,20:00
13091,2,12:00,20:00
13091,3,07:00,15:00
13091,4,09:00,17:00
1091,0,07:00,15:00
1091,1,12:00,20:00
1091,2,08:00,16:00
1091,3,11:00,19:00
1091,4,07:00,15:00
1091,5,09:00,15:00
3121,0,09:00,17:00
3121,1,08:00,16:00
3121,2,07:00,15:00
3121,3,08:00,16:00
3121,4,10:00,18:00
13195,0,09:00,17:00
13195,1,13:00,21:00
13195,2,12:00,20:00
13195,3,12:00,20:00
13195,4,12:00,20:00
13195,5,12:00,18:00
13195,6,08:00,14:00
12754,0,13:00,21:00
12754,1,10:00,18:00
12754,2,11:00,19:00
12754,3,13:00,21:00
12754,4,13:00,21:00
21364,0,08:00,16:00
21364,1,07:00,15:00
21364,2,13:00,21:00
21364,3,12:00,20:00
21364,4,12:00,20:00
21364,5,07:00,13:00
1534,0,08:00,16:00
1534,1,08:00,16:00
1534,2,12:00,20:00
1534,3,09:00,17:00
1534,4,11:00,19:00
13436,0,09:00,17:00
13436,1,13:00,21:00
13436,2,08:00,16:00
13436,3,10:00,18:00
13436,4,09:00,17:00
1412,0,10:00,18:00
1412,1,13:00,21:00
1412,2,09:00,17:00
1412,3,08:00,16:00
1412,4,11:00,19:00
19460,0,13:00,21:00
19460,1,12:00,20:00
19460,2,10:00,18:00
19460,3,08:00,16:00
19460,4,13:00,21:00
19460,5,12:00,18:00
12015,0,07:00,15:00
12015,1,12:00,20:00
12015,2,07:00,15:00
12015,3,11:00,19:00
12015,4,09:00,17:00
12015,5,10:00,16:00
15265,0,11:00,19:00
15265,1,08:00,16:00
15265,2,11:00,19:00
15265,3,12:00,20:00
15265,4,12:00,20:00
2615,0,09:00,17:00
2615,1,09:00,17:00
2615,2,09:00,17:00
2615,3,07:00,15:00
2615,4,09:00,17:00
2615,5,12:00,18:00
2637,0,07:00,15:00
2637,1,13:00,21:00
2637,2,11:00,19:00
2637,3,13:00,21:00
2637,4,12:00,20:00
2637,5,07:00,13:00
12580,0,08:00,16:00
12580,1,09:00,17:00
12580,2,07:00,15:00
12580,3,07:00,15:00
12580,4,10:00,18:00
12580,5,12:00,18:00
12580,6,09:00,15:00
8289,0,13:00,21:00
8289,1,09:00,17:00
8289,2,09:00,17:00
8289,3,13:00,21:00
8289,4,12:00,20:00
8289,5,08:00,14:00
2665,0,10:00,18:00
2665,1,12:00,20:00
2665,2,07:00,15:00
2665,3,13:00,21:00
2665,4,10:00,18:00
2665,5,08:00,14:00
2665,6,10:00,16:00
11365,0,11:00,19:00
11365,1,13:00,21:00
11365,2,07:00,15:00
11365,3,10:00,18:00
11365,4,10:00,18:00
5439,0,08:00,16:00
5439,1,10:00,18:00
5439,2,09:00,17:00
5439,3,10:00,18:00
5439,4,07:00,15:00
12661,0,13:00,21:00
12661,1,07:00,15:00
12661,2,12:00,20:00
12661,3,09:00,17:00
12661,4,13:00,21:00
5554,0,09:00,17:00
5554,1,10:00,18:00
5554,2,12:00,20:00
5554,3,12:00,20:00
5554,4,13:00,21:00
5554,5,13:00,19:00
6935,0,08:00,16:00
6935,1,13:00,21:00
6935,2,10:00,18:00
6935,3,09:00,17:00
6935,4,07:00,15:00
6935,5,08:00,14:00
6935,6,13:00,19:00
14086,0,07:00,15:00
14086,1,11:00,19:00
14086,2,09:00,17:00
14086,3,11:00,19:00
14086,4,07:00,15:00
14086,5,11:00,17:00
22123,0,10:00,18:00
22123,1,10:00,18:00
22123,2,08:00,16:00
22123,3,07:00,15:00
22123,4,11:00,19:00
22123,5,11:00,17:00
22123,6,07:00,13:00
11643,0,11:00,19:00
11643,1,08:00,16:00
11643,2,07:00,15:00
11643,3,11:00,19:00
11643,4,13:00,21:00
11643,5,10:00,16:00
13467,0,07:00,15:00
13467,1,13:00,21:00
13467,2,13:00,21:00
13467,3,08:00,16:00
13467,4,11:00,19:00
16757,0,09:00,17:00
16757,1,07:00,15:00
16757,2,10:00,18:00
16757,3,12:00,20:00
16757,4,10:00,18:00
16757,5,07:00,13:00
16757,6,09:00,15:00
13261,0,07:00,15:00
13261,1,12:00,20:00
13261,2,09:00,17:00
13261,3,12:00,20:00
13261,4,11:00,19:00
13261,5,13:00,19:00
6276,0,11:00,19:00
6276,1,08:00,16:00
6276,2,13:00,21:00
6276,3,08:00,16:00
6276,4,12:00,20:00
6276,5,12:00,18:00
6276,6,12:00,18:00
4897,0,10:00,18:00
4897,1,08:00,16:00
4897,2,12:00,20:00
4897,3,13:00,21:00
4897,4,07:00,15:00
4897,5,08:00,14:00
7589,0,09:00,17:00
7589,1,13:00,21:00
7589,2,08:00,16:00
7589,3,13:00,21:00
7589,4,13:00,21:00
