nombre,estado,municipio,ciudad,cp,lat,lon,id
Andador Sinaloa,Veracruz,Alvarado,unkwown,unkwown,18.667541047313808,-95.5254065297517,113520
Circuito Camarillo,Veracruz,Alvarado,unkwown,unkwown,18.582160581980567,-96.09229078976823,113521
Calle Tuvalu,Veracruz,Alvarado,unkwown,unkwown,19.079871529868758,-95.86644085803164,113522
Retorno Sur García,Veracruz,Alvarado,unkwown,unkwown,18.85201826988391,-95.75252524902749,113523
Pasaje Puebla,Veracruz,Alvarado,unkwown,unkwown,19.06805336878922,-95.51493877913829,113524
Periférico Norte Rodríquez,Veracruz,Alvarado,unkwown,unkwown,18.81342447140531,-95.53470070699754,113525
Cerrada Bhután,Veracruz,Alvarado,unkwown,unkwown,18.713187235475992,-95.65516739404579,113526
Avenida Sur Burgos,Veracruz,Alvarado,unkwown,unkwown,18.943529431031557,-95.84777474635708,113527
Retorno Ojeda,Veracruz,Alvarado,unkwown,unkwown,19.004501712066,-95.77451420365189,113528
Privada Armenia,Veracruz,Alvarado,unkwown,unkwown,18.707711444133032,-95.80566280185613,113529
Andador Sur Lovato,Veracruz,Alvarado,unkwown,unkwown,18.615569457067465,-95.76941828482815,113530
Retorno Sur Alvarado,Veracruz,Alvarado,unkwown,unkwown,18.757911734373963,-96.11002220168477,113531
Diagonal Saint Kitts y Nevis,Veracruz,Alvarado,unkwown,unkwown,18.88736134390573,-95.6139936032967,113532
Ampliación Sur Gollum,Veracruz,Alvarado,unkwown,unkwown,18.735201528545453,-95.67833723723177,113533
Viaducto Tlaxcala,Veracruz,Alvarado,unkwown,unkwown,18.749314703708368,-95.90250005574673,113534
Retorno Colima,Veracruz,Alvarado,unkwown,unkwown,18.65836641017204,-95.79995825724991,113535
Avenida Norte Mercado,Veracruz,Alvarado,unkwown,unkwown,18.766526077000727,-95.68292507157763,113536
Callejón Sur Pineda,Veracruz,Alvarado,unkwown,unkwown,19.084602195256647,-95.96456985111844,113537
Eje vial Domínguez,Veracruz,Alvarado,unkwown,unkwown,18.613228658650584,-96.03054083683423,113538
Avenida Veracruz de Ignacio de la Llave,Veracruz,Alvarado,unkwown,unkwown,18.856065228038414,-95.67359877267474,113539
Retorno Norte Preciado,Veracruz,Alvarado,unkwown,unkwown,19.034430105827155,-95.51405246904606,113540
Boulevard Guanajuato,Veracruz,Alvarado,unkwown,unkwown,18.651572832898793,-96.07137433977694,113541
Calle Reséndez,Veracruz,Alvarado,unkwown,unkwown,18.56759593515684,-95.73749059965029,113542
Circuito Sur Villalobos,Veracruz,Alvarado,unkwown,unkwown,18.960530835817323,-96.04226312067495,113543
Cerrada Nuevo León,Veracruz,Alvarado,unkwown,unkwown,18.73459779049833,-95.56017855265503,113544
Circunvalación Cotto,Veracruz,Alvarado,unkwown,unkwown,18.91015341591762,-95.68297360072059,113545
Circunvalación Yucatán,Veracruz,Alvarado,unkwown,unkwown,18.645851037072628,-95.85209974142012,113546
Calle Suriname,Veracruz,Alvarado,unkwown,unkwown,19.022408346881942,-95.78756482535317,113547
Viaducto Norte Ávila,Veracruz,Alvarado,unkwown,unkwown,19.02700463879611,-95.93079121945998,113548
Corredor Zacatecas,Veracruz,Alvarado,unkwown,unkwown,18.793713438682417,-95.69325533226355,113549
Periférico Colima,Veracruz,Alvarado,unkwown,unkwown,18.694464353572634,-95.71857562999143,113550
Calzada Benin,Veracruz,Alvarado,unkwown,unkwown,18.888984642733856,-95.58220157718559,113551
Prolongación Norte Rosas,Veracruz,Alvarado,unkwown,unkwown,18.655849141174127,-95.9640443873155,113552
Ampliación Sur Porras,Veracruz,Alvarado,unkwown,unkwown,18.72047031466332,-95.51926643481006,113553
Privada Norte Rosado,Veracruz,Alvarado,unkwown,unkwown,18.60319676860055,-95.88198993820801,113554
Periférico Austria,Yucatán,Telchac Puerto,unkwown,97407,21.347480441027937,-89.30417679937253,113555
Diagonal Nuevo León,Yucatán,Telchac Puerto,unkwown,97407,21.33620352053887,-89.23852886311664,113556
Continuación Suecia,Yucatán,Telchac Puerto,unkwown,97407,21.33950033709081,-89.25741828677266,113557
Viaducto Hidalgo,Yucatán,Telchac Puerto,unkwown,97407,21.3409276147334,-89.25707120599328,113558
Circunvalación Chiapas,Yucatán,Telchac Puerto,unkwown,97407,21.345780359121836,-89.27552382815117,113559
Calzada Michoacán de Ocampo,Yucatán,Telchac Puerto,unkwown,97407,21.34133420990816,-89.24681472704921,113560
Peatonal Sur Centeno,Yucatán,Telchac Puerto,unkwown,97407,21.34537226084349,-89.23062577658426,113561
Boulevard Sur Rosario,Yucatán,Telchac Puerto,unkwown,97407,21.341343009959708,-89.27692335913157,113562
Viaducto Espinoza,Yucatán,Telchac Puerto,unkwown,97407,21.34013588340368,-89.29730035021988,113563
Ampliación Afganistán,Yucatán,Telchac Puerto,unkwown,97407,21.33804281618034,-89.2313368884522,113564
Peatonal Hidalgo,Yucatán,Telchac Puerto,unkwown,97407,21.34162221110286,-89.26155485019937,113565
Corredor Túnez,Yucatán,Telchac Puerto,unkwown,97407,21.34524587877981,-89.30425902682725,113566
Viaducto Brasil,Yucatán,Telchac Puerto,unkwown,97407,21.340281228410326,-89.3048503358425,113567
Viaducto Serbia,Yucatán,Telchac Puerto,unkwown,97407,21.3386657287946,-89.29147772021892,113568
Eje vial Norte González,Yucatán,Telchac Puerto,unkwown,97407,21.34091242777492,-89.26819880517738,113569
Peatonal Campeche,Yucatán,Telchac Puerto,unkwown,97407,21.337531991766483,-89.29774319275228,113570
Avenida Guerrero,Yucatán,Telchac Puerto,unkwown,97407,21.3408360452326,-89.29288665517136,113571
Callejón Rico,Yucatán,Telchac Puerto,unkwown,97407,21.34015384101119,-89.2364887864116,113572
Continuación Granada,Yucatán,Telchac Puerto,unkwown,97407,21.34780453042949,-89.23207969436291,113573
Avenida Tamaulipas,Yucatán,Telchac Puerto,unkwown,97407,21.339976553887553,-89.26873588415413,113574
Cerrada Bolivia,Yucatán,Telchac Puerto,unkwown,97407,21.33738981490559,-89.23113454783916,113575
Retorno Norte Pizarro,Yucatán,Telchac Puerto,unkwown,97407,21.343715040381483,-89.28854841173631,113576
Prolongación Panamá,Yucatán,Telchac Puerto,unkwown,97407,21.34688342781289,-89.23822290455053,113577
Continuación Posada,Yucatán,Telchac Puerto,unkwown,97407,21.337399839360515,-89.29321530930585,113578
Privada Ochoa,Yucatán,Telchac Puerto,unkwown,97407,21.343570920005792,-89.23621040902121,113579
Calle Sur Fernández,Yucatán,Telchac Puerto,unkwown,97407,21.34618709056052,-89.25424885206189,113580
Corredor Roybal,Yucatán,Telchac Puerto,unkwown,97407,21.34150528020711,-89.28459276231776,113581
Circuito Irán,Yucatán,Telchac Puerto,unkwown,97407,21.342384889435007,-89.2472155468915,113582
Ampliación Hungría,Yucatán,Telchac Puerto,unkwown,97407,21.33850172507766,-89.30041810223888,113583
Continuación Norte Nevárez,Yucatán,Telchac Puerto,unkwown,97407,21.339398578724836,-89.26856177889917,113584
Diagonal Querétaro,Yucatán,Telchac Puerto,unkwown,97407,21.33799457741662,-89.24160638326799,113585
Prolongación Botswana,Yucatán,Telchac Puerto,unkwown,97407,21.33993075164735,-89.25405669947885,113586
Callejón Sur Hinojosa,Yucatán,Telchac Puerto,unkwown,97407,21.342365543695063,-89.23409441068189,113587
Continuación Afganistán,Yucatán,Telchac Puerto,unkwown,97407,21.33931086209575,-89.29738710587802,113588
Callejón Guinea Bissau,Yucatán,Telchac Puerto,unkwown,97407,21.34083401415872,-89.28014665582785,113589
Diagonal San Luis Potosí,Yucatán,Telchac Puerto,unkwown,97407,21.34039417799921,-89.29387421231456,113590
Boulevard Norte Sosa,Yucatán,Telchac Puerto,unkwown,97407,21.33835106320172,-89.29885070480998,113591
Calzada Norte Colunga,Yucatán,Telchac Puerto,unkwown,97407,21.34439997735106,-89.26804344527875,113592
Avenida Murillo,Yucatán,Telchac Puerto,unkwown,97407,21.341994177575472,-89.23926437808376,113593
Viaducto Polonia,Yucatán,Telchac Puerto,unkwown,97407,21.339891648322634,-89.2883139534242,113594
Corredor Pakistán,Yucatán,Telchac Puerto,unkwown,97407,21.346611471166433,-89.23290931770114,113595
Boulevard Norte Terrazas,Yucatán,Telchac Puerto,unkwown,97407,21.338002819011695,-89.26551695363584,113596
Andador Norte Jasso,Yucatán,Telchac Puerto,unkwown,97407,21.339342901554797,-89.24043409980752,113597
Viaducto Sur Orellana,Yucatán,Telchac Puerto,unkwown,97407,21.34440505704171,-89.26162246582645,113598
Privada Sur Quintero,Yucatán,Telchac Puerto,unkwown,97407,21.343401651059143,-89.23817774728029,113599
Diagonal Rodríguez,Yucatán,Telchac Puerto,unkwown,97407,21.346973363098343,-89.24849500148603,113600
Viaducto Eslovaquia,Yucatán,Telchac Puerto,unkwown,97407,21.33828091871092,-89.27307242121097,113601
Viaducto Norte Peres,Yucatán,Telchac Puerto,unkwown,97407,21.337337961161523,-89.29854633674152,113602
Andador Baja California Sur,Yucatán,Telchac Puerto,unkwown,97407,21.344125297934188,-89.27078810050527,113603
Calle Nayarit,Yucatán,Telchac Puerto,unkwown,97407,21.339946318263422,-89.28171031768417,113604
Ampliación Estrada,Yucatán,Telchac Puerto,unkwown,97407,21.34449813437137,-89.29560373167703,113605
Pasaje Aguayo,Yucatán,Telchac Puerto,unkwown,97407,21.34705767646837,-89.29461751652492,113606
Peatonal Jalisco,Yucatán,Telchac Puerto,unkwown,97407,21.338632068249986,-89.23196159480631,113607
Avenida Arabia Saudita,Yucatán,Telchac Puerto,unkwown,97407,21.33959120851766,-89.22966408637015,113608
Boulevard Islandia,Yucatán,Telchac Puerto,unkwown,97407,21.344675790297075,-89.24062424030514,113609
Peatonal Nauru,Yucatán,Telchac Puerto,unkwown,97407,21.345574944166028,-89.25922239807247,113610
Cerrada Valles,Yucatán,Telchac Puerto,unkwown,97407,21.346852527185362,-89.30422986500558,113611
Corredor Sur Serrano,Yucatán,Telchac Puerto,unkwown,97407,21.33780292696392,-89.24875780566512,113612
Callejón Toro,Yucatán,Telchac Puerto,unkwown,97407,21.347011809999493,-89.26279351280469,113613
Avenida Jaramillo,Yucatán,Telchac Puerto,unkwown,97407,21.34558394188533,-89.27488006567692,113614
Pasaje Vigil,Yucatán,Telchac Puerto,unkwown,97407,21.343459993825185,-89.25182571336155,113615
Boulevard Romero,Yucatán,Telchac Puerto,unkwown,97407,21.34183580279859,-89.24815151822519,113616
Ampliación Páez,Yucatán,Telchac Puerto,unkwown,97407,21.336767315201328,-89.30328107054953,113617
Avenida Zacatecas,Yucatán,Telchac Puerto,unkwown,97407,21.336237407196677,-89.25449418817351,113618
Calle Maldivas,Yucatán,Telchac Puerto,unkwown,97407,21.336442870067632,-89.28275886582719,113619
Viaducto Norte Salazar,Yucatán,Telchac Puerto,unkwown,97407,21.33959391624168,-89.28204192375979,113620
Peatonal Sur Laureano,Yucatán,Telchac Puerto,unkwown,97407,21.342268801872354,-89.27718174638078,113621
Cerrada Baja California Sur,Yucatán,Telchac Puerto,unkwown,97407,21.338264226460044,-89.2414867612313,113622
Periférico Niger,Yucatán,Telchac Puerto,unkwown,97407,21.34407359887121,-89.2948871515807,113623
Calzada República Centroafricana,Yucatán,Telchac Puerto,unkwown,97407,21.338621592181237,-89.26317467470251,113624
Circuito Rivera,Yucatán,Telchac Puerto,unkwown,97407,21.335965464007728,-89.28203176269257,113625
Viaducto Sur Melgar,Yucatán,Telchac Puerto,unkwown,97407,21.33907353206467,-89.2655929518219,113626
Peatonal Robledo,Yucatán,Telchac Puerto,unkwown,97407,21.341752660158225,-89.22891155635281,113627
Andador República de Moldova,Yucatán,Telchac Puerto,unkwown,97407,21.34013914953714,-89.271309141503,113628
Corredor Pakistán,Yucatán,Telchac Puerto,unkwown,97407,21.338421033456573,-89.28106345819415,113629
Continuación Sonora,Yucatán,Telchac Puerto,unkwown,97407,21.342499615976138,-89.30148399028354,113630
Eje vial Pacheco,Yucatán,Telchac Puerto,unkwown,97407,21.33785677009294,-89.25650372265314,113631
Periférico Norte Bermúdez,Yucatán,Telchac Puerto,unkwown,97407,21.33896954191323,-89.28841275358762,113632
Corredor Argelia,Yucatán,Telchac Puerto,unkwown,97407,21.347227036427903,-89.27672029359869,113633
Privada Fiji,Yucatán,Telchac Puerto,unkwown,97407,21.343994553465077,-89.27192591135847,113634
Andador Quintana Roo,Yucatán,Telchac Puerto,unkwown,97407,21.34254614087828,-89.2978457679445,113635
Callejón Tapia,Yucatán,Telchac Puerto,unkwown,97407,21.343994399512425,-89.25826908618137,113636
Continuación Fiji,Yucatán,Telchac Puerto,unkwown,97407,21.34130245600469,-89.24452206689902,113637
Prolongación Montes,Yucatán,Telchac Puerto,unkwown,97407,21.339503276050007,-89.2808536142751,113638
Callejón Campos,Yucatán,Telchac Puerto,unkwown,97407,21.345335226139387,-89.25011123517855,113639
Pasaje Norte Reynoso,Yucatán,Telchac Puerto,unkwown,97407,21.336829739575116,-89.28834480594428,113640
Corredor Veracruz de Ignacio de la Llave,Yucatán,Telchac Puerto,unkwown,97407,21.341414594402725,-89.25937822790104,113641
Pasaje Norte Tello,Yucatán,Telchac Puerto,unkwown,97407,21.337453643855834,-89.25151225166542,113642
Callejón Durango,Yucatán,Telchac Puerto,unkwown,97407,21.338297079028223,-89.26271856135543,113643
Peatonal Norte Robles,Yucatán,Telchac Puerto,unkwown,97407,21.337419426054957,-89.27696208106646,113644
Ampliación Tamaulipas,Yucatán,Telchac Puerto,unkwown,97407,21.337247268561228,-89.24761335865512,113645
Viaducto Islandia,Yucatán,Telchac Puerto,unkwown,97407,21.340075705478153,-89.2882270467254,113646
Boulevard Tlaxcala,Yucatán,Telchac Puerto,unkwown,97407,21.346594981868865,-89.25098714236415,113647
Peatonal Sur Muñoz,Yucatán,Telchac Puerto,unkwown,97407,21.341151558957534,-89.24172927442198,113648
Retorno Chiapas,Yucatán,Telchac Puerto,unkwown,97407,21.345370061758626,-89.27387428159857,113649
Viaducto Robles,Yucatán,Telchac Puerto,unkwown,97407,21.336589156789348,-89.25941311640935,113650
Periférico Cortez,Yucatán,Telchac Puerto,unkwown,97407,21.336183638765668,-89.2405911782533,113651
Avenida Colón,Yucatán,Telchac Puerto,unkwown,97407,21.338923553229552,-89.26433848172833,113652
Privada Sinaloa,Yucatán,Telchac Puerto,unkwown,97407,21.339980737018927,-89.23296662416584,113653
Ampliación Ecuador,Yucatán,Telchac Puerto,unkwown,97407,21.345642467227783,-89.3025193131022,113654
Viaducto Norte Salcido,Yucatán,Telchac Puerto,unkwown,97407,21.347259568513003,-89.26517170228442,113655
Avenida Esquivel,Yucatán,Telchac Puerto,unkwown,97407,21.345719135548247,-89.26831937960132,113656
Calle Zacatecas,Yucatán,Telchac Puerto,unkwown,97407,21.336025243518986,-89.29046743720087,113657
Corredor Sur Gracia,Yucatán,Telchac Puerto,unkwown,97407,21.34351012019122,-89.28354339255684,113658
Peatonal Campeche,Yucatán,Telchac Puerto,unkwown,97407,21.340549765535766,-89.29995115087354,113659
Avenida Malta,Yucatán,Telchac Puerto,unkwown,97407,21.33904078044658,-89.29880711431592,113660
Ampliación Maldivas,Yucatán,Telchac Puerto,unkwown,97407,21.340598507762675,-89.23029206357319,113661
Periférico Baja California Sur,Yucatán,Telchac Puerto,unkwown,97407,21.34148652567167,-89.23368254464046,113662
Cerrada Norte Hidalgo,Yucatán,Telchac Puerto,unkwown,97407,21.343945178758144,-89.23876270249635,113663
Ampliación Saint Kitts y Nevis,Yucatán,Telchac Puerto,unkwown,97407,21.345657881964733,-89.2425916275222,113664
Avenida Quintana Roo,Yucatán,Telchac Puerto,unkwown,97407,21.33908874906474,-89.28024719690117,113665
Pasaje Portillo,Yucatán,Telchac Puerto,unkwown,97407,21.33686453617538,-89.24116192493155,113666
Diagonal Norte Acuña,Yucatán,Telchac Puerto,unkwown,97407,21.34128202406203,-89.2931062578974,113667
Cerrada Congo,Yucatán,Telchac Puerto,unkwown,97407,21.33897458822278,-89.2489491880157,113668
Corredor Islas Marshall,Yucatán,Telchac Puerto,unkwown,97407,21.339714861495136,-89.28661065481936,113669
Continuación Norte Bahena,Yucatán,Telchac Puerto,unkwown,97407,21.33736515185364,-89.29806567063886,113670
Calle Pérez,Yucatán,Telchac Puerto,unkwown,97407,21.347525972347267,-89.24489122616441,113671
Retorno Ramón,Yucatán,Telchac Puerto,unkwown,97407,21.339421358334203,-89.3014743739449,113672
Boulevard Indonesia,Yucatán,Telchac Puerto,unkwown,97407,21.3473527740934,-89.2387261972335,113673
Prolongación Sur Jaramillo,Yucatán,Telchac Puerto,unkwown,97407,21.3427365784473,-89.25962126375677,113674
Retorno Robledo,Yucatán,Telchac Puerto,unkwown,97407,21.344262180945883,-89.25670263722421,113675
Calle Sur Aguirre,Yucatán,Telchac Puerto,unkwown,97407,21.337841572994122,-89.23237708629551,113676
Pasaje Guerrero,Yucatán,Telchac Puerto,unkwown,97407,21.34555485002473,-89.27506123969009,113677
Diagonal Barragán,Yucatán,Telchac Puerto,unkwown,97407,21.3411177776199,-89.24324602051296,113678
Periférico Gamboa,Yucatán,Telchac Puerto,unkwown,97407,21.34628945013466,-89.29329063017482,113679
Corredor Guerrero,Yucatán,Telchac Puerto,unkwown,97407,21.337838144076496,-89.25235421196712,113680
Calle Norte Ayala,Yucatán,Telchac Puerto,unkwown,97407,21.34405006392935,-89.30808530046338,113681
Prolongación Vanuatu,Yucatán,Telchac Puerto,unkwown,97407,21.341705059530256,-89.28306637243492,113682
Avenida Tayikistán,Yucatán,Telchac Puerto,unkwown,97407,21.28632534635413,-89.25851025530375,113683
Circunvalación Sur Lemus,Yucatán,Telchac Puerto,unkwown,97407,21.273636853402127,-89.3155228802107,113684
Cerrada Sur Preciado,Yucatán,Telchac Puerto,unkwown,97407,21.297499670230483,-89.30789527831645,113685
Boulevard San Luis Potosí,Yucatán,Telchac Puerto,unkwown,97407,21.28909446661678,-89.25655900554122,113686
Continuación Hidalgo,Yucatán,Telchac Puerto,unkwown,97407,21.30178495908165,-89.26723551788346,113687
Continuación Comoras,Yucatán,Telchac Puerto,unkwown,97407,21.30837212259472,-89.29346206161576,113688
Periférico Chiapas,Yucatán,Telchac Puerto,unkwown,97407,21.27398989714283,-89.26222803402177,113689
Retorno Puebla,Yucatán,Telchac Puerto,unkwown,97407,21.286187945935605,-89.31979143996227,113690
Peatonal Sur Esparza,Yucatán,Telchac Puerto,unkwown,97407,21.344593144939545,-89.24930225741113,113691
Diagonal Norte Caldera,Yucatán,Telchac Puerto,unkwown,97407,21.339827964852873,-89.29152072893937,113692
Circuito Chihuahua,Yucatán,Telchac Puerto,unkwown,97407,21.284611757941196,-89.28637901599608,113693
Calzada Norte Palomo,Yucatán,Telchac Puerto,unkwown,97407,21.33603672317403,-89.23639854819542,113694
Viaducto Aguascalientes,Yucatán,Telchac Puerto,unkwown,97407,21.28395901199356,-89.24213955897642,113695
Calzada Barbados,Yucatán,Telchac Puerto,unkwown,97407,21.273296718828735,-89.22730811441153,113696
Ampliación Senegal,Yucatán,Telchac Puerto,unkwown,97407,21.276337601639707,-89.3109945068842,113697
Eje vial Rojo,Yucatán,Telchac Puerto,unkwown,97407,21.293665038710724,-89.2675730218215,113698
Eje vial Guerrero,Yucatán,Telchac Puerto,unkwown,97407,21.283628644151616,-89.25197519510273,113699
Boulevard Morelos,Yucatán,Telchac Puerto,unkwown,97407,21.327760459034383,-89.25373976007546,113700
Cerrada Suriname,Yucatán,Telchac Puerto,unkwown,97407,21.316189309117934,-89.32595418622164,113701
Circuito Vietman,Yucatán,Telchac Puerto,unkwown,97407,21.343690650201694,-89.23536027766612,113702
Boulevard Gamboa,Yucatán,Telchac Puerto,unkwown,97407,21.298416207045516,-89.2285453640517,113703
Circuito Frías,Yucatán,Telchac Puerto,unkwown,97407,21.296101790284514,-89.25907874569866,113704
Peatonal Mauritania,Yucatán,Telchac Puerto,unkwown,97407,21.280092265121173,-89.30109247629862,113705
Eje vial Durango,Yucatán,Telchac Puerto,unkwown,97407,21.305075878604843,-89.24591150267607,113706
Viaducto Guatemala,Yucatán,Telchac Puerto,unkwown,97407,21.27360945909185,-89.2613840407815,113707
Pasaje Bolivia,Yucatán,Telchac Puerto,unkwown,97407,21.325831303649775,-89.23465134254425,113708
Corredor Guanajuato,Yucatán,Telchac Puerto,unkwown,97407,21.27627395113349,-89.26015688419965,113709
Boulevard Pabón,Yucatán,Telchac Puerto,unkwown,97407,21.339584712523767,-89.28162532110274,113710
Peatonal San Marino,Yucatán,Telchac Puerto,unkwown,97407,21.317982127944138,-89.28159466794828,113711
Viaducto Nicaragua,Yucatán,Telchac Puerto,unkwown,97407,21.336415032440726,-89.32257661243814,113712
Prolongación Sur Cruz,Yucatán,Telchac Puerto,unkwown,97407,21.31673627192428,-89.23027525126174,113713
Cerrada España,Yucatán,Telchac Puerto,unkwown,97407,21.328543453239124,-89.23794646415085,113714
Avenida Chile,Yucatán,Telchac Puerto,unkwown,97407,21.314490548380874,-89.28115215223757,113715
Viaducto Aguirre,Yucatán,Telchac Puerto,unkwown,97407,21.29566913673221,-89.24794798441803,113716
Diagonal Madrigal,Yucatán,Telchac Puerto,unkwown,97407,21.292020790143308,-89.25704451358189,113717
Peatonal Arellano,Yucatán,Telchac Puerto,unkwown,97407,21.307413526754676,-89.24307085826165,113718
Andador Papua Nueva Guinea,Yucatán,Telchac Puerto,unkwown,97407,21.296804942370187,-89.22998009312929,113719
Privada Antigua y Barbuda,Yucatán,Telchac Puerto,unkwown,97407,21.282414984009208,-89.31558702420344,113720
Eje vial Vega,Yucatán,Telchac Puerto,unkwown,97407,21.320244139676877,-89.26714915824388,113721
Avenida Grijalva,Yucatán,Telchac Puerto,unkwown,97407,21.31438004699354,-89.2982581840239,113722
Continuación Nayarit,Yucatán,Telchac Puerto,unkwown,97407,21.33656561136364,-89.25603571745296,113723
Diagonal Sur de Jesús,Yucatán,Telchac Puerto,unkwown,97407,21.3247783144986,-89.23109481288989,113724
Eje vial Sur Almonte,Yucatán,Telchac Puerto,unkwown,97407,21.279852343070022,-89.3168465853415,113725
Prolongación Alvarez,Yucatán,Telchac Puerto,unkwown,97407,21.286377366677904,-89.2285977636194,113726
Cerrada Naranjo,Yucatán,Telchac Puerto,unkwown,97407,21.307741616869713,-89.2296281669927,113727
Prolongación Colima,Yucatán,Telchac Puerto,unkwown,97407,21.293379215822156,-89.28257015127264,113728
Continuación Delgadillo,Yucatán,Telchac Puerto,unkwown,97407,21.29351298143722,-89.28519067948166,113729
Continuación Gonzales,Yucatán,Telchac Puerto,unkwown,97407,21.31446636471532,-89.24177500478436,113730
Prolongación Quintana Roo,Yucatán,Telchac Puerto,unkwown,97407,21.279948796167773,-89.29674691628519,113731
Cerrada Norte Zedillo,Yucatán,Telchac Puerto,unkwown,97407,21.27942189397613,-89.28553254657689,113732
Eje vial Norte Solís,Yucatán,Telchac Puerto,unkwown,97407,21.333837348269164,-89.22486648306156,113733
Viaducto Chiapas,Yucatán,Telchac Puerto,unkwown,97407,21.34102902961965,-89.31527293625703,113734
Andador Sur Benavides,Yucatán,Telchac Puerto,unkwown,97407,21.309520466314936,-89.31048085914078,113735
Pasaje Barela,Yucatán,Telchac Puerto,unkwown,97407,21.29297800050424,-89.2508580195042,113736
Diagonal Maya,Yucatán,Telchac Puerto,unkwown,97407,21.273017575681095,-89.23921423658867,113737
Cerrada Serrato,Yucatán,Telchac Puerto,unkwown,97407,21.31200747206469,-89.25562114659078,113738
Periférico Sur Ordóñez,Yucatán,Telchac Puerto,unkwown,97407,21.32290710800023,-89.32045657687023,113739
Avenida Saldivar,Yucatán,Telchac Puerto,unkwown,97407,21.279068943186882,-89.31407458621254,113740
Andador Sur Terrazas,Yucatán,Telchac Puerto,unkwown,97407,21.33394242792114,-89.27904977646315,113741
Cerrada Uribe,Yucatán,Telchac Puerto,unkwown,97407,21.347841397548283,-89.25635463462196,113742
Calzada República Unida de Tanzanía,Yucatán,Telchac Puerto,unkwown,97407,21.347749716032702,-89.23737197573598,113743
Viaducto Sarabia,Yucatán,Telchac Puerto,unkwown,97407,21.28659355593527,-89.275607778762,113744
Eje vial Sur Carrero,Yucatán,Telchac Puerto,unkwown,97407,21.285377926397135,-89.29409869108441,113745
Circuito El Salvador,Yucatán,Telchac Puerto,unkwown,97407,21.29220095455757,-89.24671054189548,113746
Viaducto Venezuela,Yucatán,Telchac Puerto,unkwown,97407,21.345808364534967,-89.24984183973854,113747
Corredor Rosas,Yucatán,Telchac Puerto,unkwown,97407,21.30729155993159,-89.26078597746968,113748
Peatonal Costa Rica,Yucatán,Telchac Puerto,unkwown,97407,21.327867084377562,-89.28502511627262,113749
Circuito Nuevo León,Yucatán,Telchac Puerto,unkwown,97407,21.293101869473475,-89.25735863062538,113750
Peatonal Coahuila de Zaragoza,Yucatán,Telchac Puerto,unkwown,97407,21.344201756223637,-89.2874642426088,113751
Avenida Nuevo León,Yucatán,Telchac Puerto,unkwown,97407,21.33482705050548,-89.2589366052157,113752
Eje vial Sur Gómez,Yucatán,Telchac Puerto,unkwown,97407,21.318320342724192,-89.31383065762923,113753
Corredor Nayarit,Yucatán,Telchac Puerto,unkwown,97407,21.331121492564524,-89.30941227398786,113754
Pasaje Guinea,Yucatán,Telchac Puerto,unkwown,97407,21.33177428397475,-89.24731778606521,113755
Continuación Países Bajos,Yucatán,Telchac Puerto,unkwown,97407,21.321464324523472,-89.22633931796894,113756
Andador Nauru,Yucatán,Telchac Puerto,unkwown,97407,21.343797551937488,-89.30251717057907,113757
Retorno Ordóñez,Yucatán,Telchac Puerto,unkwown,97407,21.329587455420715,-89.29880818224815,113758
Prolongación Campeche,Yucatán,Telchac Puerto,unkwown,97407,21.344100089380635,-89.23692628232688,113759
Viaducto Sur Razo,Yucatán,Telchac Puerto,unkwown,97407,21.315511877293833,-89.25970921047528,113760
Diagonal Caballero,Yucatán,Telchac Puerto,unkwown,97407,21.326882829864587,-89.29409203433518,113761
Privada Ramón,Yucatán,Telchac Puerto,unkwown,97407,21.31035000916948,-89.22840834524001,113762
Ampliación Campeche,Yucatán,Telchac Puerto,unkwown,97407,21.272399204149217,-89.2318517258911,113763
Corredor Aguascalientes,Yucatán,Telchac Puerto,unkwown,97407,21.30414388075382,-89.31380127783414,113764
Retorno Lesotho,Yucatán,Telchac Puerto,unkwown,97407,21.319185671971763,-89.29679516720817,113765
Viaducto Urbina,Yucatán,Telchac Puerto,unkwown,97407,21.333591692433842,-89.28004604086267,113766
Peatonal Michoacán de Ocampo,Yucatán,Telchac Puerto,unkwown,97407,21.306862544265666,-89.31897282750052,113767
Boulevard Aguascalientes,Yucatán,Telchac Puerto,unkwown,97407,21.320327372871002,-89.31019088573316,113768
Viaducto Baja California,Yucatán,Telchac Puerto,unkwown,97407,21.335784629381642,-89.28279120139113,113769
Retorno Distrito Federal,Yucatán,Telchac Puerto,unkwown,97407,21.29117392791569,-89.27385469935903,113770
Callejón Filipinas,Yucatán,Telchac Puerto,unkwown,97407,21.27330024040156,-89.2615392422289,113771
Circuito Alemania,Yucatán,Telchac Puerto,unkwown,97407,21.272903258957967,-89.26139644411943,113772
Cerrada Navarrete,Yucatán,Telchac Puerto,unkwown,97407,21.282803765354984,-89.29969320119223,113773
Calle Colima,Yucatán,Telchac Puerto,unkwown,97407,21.287634961838126,-89.26432177513207,113774
Retorno Guanajuato,Yucatán,Telchac Puerto,unkwown,97407,21.281438441537496,-89.27422278163907,113775
Callejón Serbia,Yucatán,Telchac Puerto,unkwown,97407,21.273838620684774,-89.24513686121404,113776
Retorno Kiribati,Yucatán,Telchac Puerto,unkwown,97407,21.334476613090953,-89.24733967812567,113777
Privada Sonora,Yucatán,Telchac Puerto,unkwown,97407,21.289542392248567,-89.27620473805773,113778
